#airframe_info, log_version="1.00", airframe_name="Cessna 172S", unit_software_part_number="006-B0319-A3", unit_software_version="12.03", system_software_part_number="006-B0563-26", system_id="2496F2FE6", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2012-10-21, 16:24:39,  -05:00,       ,   47.9486084,  -97.1718597,   781.6, 29.87,   832.9,   9.8,   0.00,   0.00,  -40.68,   1.43,   0.23,  -0.01,  -0.03, 355.2, 260.2,  28.0,  28.0,   9.1,   0.4,  23.54,  23.70,     2.64,  105.94,   62.27, 1198.1,   88.89,   99.84,   91.11,  100.92, 1026.25,  991.52,  997.09, 1004.25,   745.1,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 127.0,       
2012-10-21, 16:24:40,  -05:00,       ,   47.9486084,  -97.1718597,   781.6, 29.87,   833.3,   9.8,   0.00,   0.00,  -37.63,   1.46,   0.22,  -0.01,   0.04, 355.2, 260.2,  28.0,  28.0,   9.1,   0.4,  23.58,  23.70,     2.67,  105.95,   62.21, 1194.2,   89.17,  100.14,   91.41,  101.14, 1026.91,  992.89,  998.09, 1004.93,   745.5,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 127.0,       
2012-10-21, 16:24:41,  -05:00,       ,             ,             ,   781.6, 29.87,        ,   9.8,   0.00,       ,  -18.95,   1.43,   0.23,   0.00,  -0.03, 355.2,      ,  28.1,  28.0,   9.1,   0.4,  23.58,  23.70,     2.63,  105.96,   62.15, 1188.9,   89.83,  100.73,   92.04,  101.68, 1027.28,  996.02, 1000.58, 1006.29,        ,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-10-21, 16:24:42,  -05:00,       ,   47.9486046,  -97.1718674,   782.6, 29.87,   834.6,   9.8,   0.00,   0.00,   -5.40,   1.46,   0.22,  -0.00,   0.01, 355.2, 260.2,  28.0,  28.0,   8.9,   0.3,  23.58,  23.70,     2.62,  105.97,   62.16, 1191.1,   90.45,  101.27,   92.64,  102.17, 1028.20,  999.39, 1002.97, 1007.80,   746.8,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 127.0,       
2012-10-21, 16:24:43,  -05:00,       ,   47.9486046,  -97.1718674,   781.6, 29.87,   834.9,   9.8,   0.00,   0.00,   -8.31,   1.46,   0.16,   0.00,   0.02, 355.2, 260.2,  28.0,  28.0,   8.8,   0.3,  23.58,  23.74,     2.61,  105.97,   62.16, 1190.5,   91.12,  101.86,   93.24,  102.70, 1029.06, 1002.13, 1004.81, 1009.44,   747.1,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 127.0,       
2012-10-21, 16:24:44,  -05:00,       ,   47.9486046,  -97.1718674,   781.6, 29.87,   834.9,   9.8,   0.00,   0.00,  -15.65,   1.46,   0.16,  -0.00,   0.01, 355.2, 260.2,  28.0,  28.0,   8.7,   0.3,  23.58,  23.74,     2.56,  105.97,   62.09, 1187.8,   91.77,  102.42,   93.87,  103.26, 1030.62, 1004.68, 1007.48, 1011.84,   747.1,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 127.0,       
2012-10-21, 16:24:45,  -05:00,       ,   47.9486046,  -97.1718674,   782.6, 29.87,   839.4,   9.8,   0.00,   0.00,   16.88,   1.41,   0.19,  -0.01,  -0.03, 355.2, 260.2,  28.1,  28.0,   8.8,   0.3,  23.58,  23.74,     2.57,  105.97,   62.08, 1186.9,   92.54,  103.14,   94.62,  103.90, 1033.48, 1007.70, 1010.55, 1014.67,   751.6,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     50,  68.0,     73
2012-10-21, 16:24:46,  -05:00,       ,   47.9486046,  -97.1718674,   782.6, 29.87,   838.6,   9.8,   0.00,   0.00,   22.92,   1.43,   0.25,   0.00,   0.01, 355.2, 260.2,  28.1,  28.0,   8.8,   0.3,  23.58,  23.74,     2.56,  105.97,   62.16, 1192.2,   93.15,  103.63,   95.21,  104.41, 1035.28, 1009.92, 1012.66, 1017.26,   750.8,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     50,  67.5,     73
2012-10-21, 16:24:47,  -05:00,       ,   47.9486046,  -97.1718674,   781.6, 29.87,   838.2,   9.8,   0.00,   0.00,    5.65,   1.42,   0.23,  -0.00,   0.00, 355.2, 260.2,  28.0,  28.0,   8.7,   0.3,  23.58,  23.74,     2.59,  105.96,   62.27, 1197.3,   93.93,  104.35,   95.98,  105.07, 1037.67, 1012.05, 1014.78, 1019.91,   750.3,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     50,  67.5,     73
2012-10-21, 16:24:48,  -05:00,       ,   47.9486046,  -97.1718597,   783.6, 29.87,   839.0,   9.8,   0.00,   0.00,   23.97,   1.41,   0.26,  -0.01,   0.01, 355.2, 260.2,  28.0,  28.0,   8.5,   0.3,  23.58,  23.74,     2.55,  105.95,   62.06, 1186.2,   94.65,  104.99,   96.66,  105.64, 1039.55, 1014.84, 1016.44, 1022.48,   751.2,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     50,  67.5,     73
2012-10-21, 16:24:49,  -05:00,       ,   47.9486046,  -97.1718597,   783.6, 29.87,   839.1,   9.8,   0.00,   0.00,   20.88,   1.43,   0.22,  -0.02,  -0.02, 355.2, 260.2,  28.0,  28.0,   8.5,   0.3,  23.54,  23.70,     2.60,  105.94,   62.08, 1184.2,   95.36,  105.61,   97.35,  106.24, 1041.72, 1017.05, 1018.59, 1024.74,   751.3,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     50,  67.5,     73
2012-10-21, 16:24:50,  -05:00,       ,   47.9486046,  -97.1718597,   784.6, 29.87,   839.0,   9.8,   0.00,   0.00,   41.31,   1.46,   0.25,  -0.01,  -0.00, 355.2, 260.2,  28.1,  28.0,   8.6,   0.3,  23.58,  23.70,     2.52,  105.93,   62.00, 1178.5,   96.12,  106.25,   98.03,  106.85, 1043.79, 1018.99, 1021.34, 1027.09,   751.1,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,  -3.9, 3DDiff, 3704,      ,     50,  68.0,     73
2012-10-21, 16:24:51,  -05:00,       ,   47.9486046,  -97.1718597,   785.6, 29.87,   839.0,   9.8,   0.00,   0.00,   48.21,   1.44,   0.24,   0.00,  -0.01, 355.2, 260.2,  28.1,  28.0,   8.6,   0.3,  23.54,  23.70,     2.53,  105.92,   61.81, 1172.4,   96.85,  106.89,   98.75,  107.48, 1046.15, 1021.68, 1023.02, 1029.64,   751.2,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     50,  68.0,     73
2012-10-21, 16:24:52,  -05:00,       ,   47.9486046,  -97.1718597,   783.6, 29.87,   839.9,   9.8,   0.00,   0.00,    0.20,   1.40,   0.21,   0.00,   0.00, 355.2, 260.2,  28.0,  28.0,   8.5,   0.3,  23.58,  23.70,     2.51,  105.90,   61.89, 1176.2,   97.70,  107.63,   99.60,  108.21, 1049.70, 1025.35, 1021.81, 1032.69,   752.1,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,  -3.9, 3DDiff, 3704,      ,     50,  67.5,     73
2012-10-21, 16:24:53,  -05:00,       ,   47.9486046,  -97.1718674,   785.6, 29.87,   840.0,   9.8,   0.00,   0.00,   11.87,   1.42,   0.25,   0.00,   0.02, 355.2, 260.2,  28.0,  28.0,   8.3,   0.3,  23.58,  23.70,     2.50,  105.88,   62.12, 1190.5,   98.34,  108.21,  100.23,  108.75, 1052.20, 1028.32, 1019.40, 1035.70,   752.2,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     50,  67.5,     73
2012-10-21, 16:24:54,  -05:00,       ,   47.9486046,  -97.1718674,   788.6, 29.87,   838.6,   9.8,   0.00,   0.00,   84.03,   1.49,   0.25,  -0.01,   0.05, 355.2, 260.2,  28.1,  28.0,   8.4,   0.3,  23.58,  23.70,     2.51,  105.86,   62.29, 1198.7,   99.23,  108.96,  101.07,  109.48, 1055.80, 1031.34, 1018.79, 1039.12,   750.8,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     50,  67.5,     73
2012-10-21, 16:24:55,  -05:00,       ,   47.9486046,  -97.1718674,   784.6, 29.87,   838.6,   9.8,   0.00,   0.00,   -8.37,   1.44,   0.30,  -0.00,  -0.01, 355.3, 260.2,  28.1,  28.0,   8.4,   0.3,  23.54,  23.70,     2.47,  105.84,   62.27, 1198.7,  100.00,  109.65,  101.83,  110.14, 1059.16, 1033.66, 1019.08, 1041.50,   750.8,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,  -3.9, 3DDiff, 3704,      ,     50,  67.5,     73
2012-10-21, 16:24:56,  -05:00,       ,   47.9486046,  -97.1718674,   781.6, 29.87,   838.4,   9.8,   0.00,   0.00,  -71.61,   1.41,   0.25,   0.01,  -0.00, 355.2, 260.2,  28.1,  28.0,   8.4,   0.3,  23.58,  23.61,     2.53,  105.83,   62.27, 1198.3,  100.80,  110.35,  102.60,  110.82, 1062.43, 1036.77, 1021.09, 1043.07,   750.6,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,  -3.9, 3DDiff, 3704,      ,     50,  67.5,     73
2012-10-21, 16:24:57,  -05:00,       ,   47.9486046,  -97.1718674,   781.6, 29.87,   838.2,   9.8,   0.00,   0.00,  -77.38,   1.43,   0.22,  -0.00,   0.00, 355.2, 260.2,  28.1,  28.0,   8.3,   0.3,  23.54,  23.66,     2.56,  105.81,   62.21, 1196.3,  101.59,  111.03,  103.37,  111.51, 1065.02, 1039.55, 1023.46, 1045.55,   750.4,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,  -3.9, 3DDiff, 3704,      ,     50,  68.0,     73
2012-10-21, 16:24:58,  -05:00,       ,   47.9486046,  -97.1718674,   781.6, 29.87,   837.9,   9.8,   0.00,   0.00,  -51.56,   1.40,   0.29,  -0.01,  -0.02, 355.2, 260.2,  28.0,  28.0,   8.2,   0.3,  23.54,  23.61,     2.55,  105.79,   62.26, 1198.2,  102.35,  111.73,  104.14,  112.19, 1067.52, 1042.18, 1027.04, 1048.16,   750.0,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,  -3.9, 3DDiff, 3704,      ,     50,  67.5,     73
2012-10-21, 16:24:59,  -05:00,       ,   47.9486046,  -97.1718674,   782.6, 29.87,   837.9,   9.8,   0.00,   0.00,   -5.87,   1.38,   0.27,   0.00,   0.02, 355.2, 260.2,  28.1,  28.0,   8.3,   0.3,  23.54,  23.66,     2.53,  105.76,   62.26, 1197.5,  103.26,  112.54,  105.05,  112.97, 1070.54, 1044.70, 1031.68, 1050.30,   750.1,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     50,  67.5,     73
2012-10-21, 16:25:00,  -05:00,       ,   47.9486008,  -97.1718597,   781.6, 29.87,   839.2,   9.8,   0.00,   0.00,  -14.62,   1.42,   0.24,  -0.01,   0.01, 355.2, 260.2,  28.1,  28.0,   8.2,   0.3,  23.54,  23.66,     2.53,  105.74,   62.21, 1194.2,  104.09,  113.25,  105.82,  113.67, 1071.88, 1046.60, 1035.99, 1051.91,   751.4,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     50,  67.5,     73
2012-10-21, 16:25:01,  -05:00,       ,   47.9486008,  -97.1718597,   782.6, 29.87,   839.4,   9.8,   0.00,   0.00,   -2.13,   1.43,   0.26,  -0.01,   0.00, 355.2, 260.2,  28.1,  28.0,   8.3,   0.3,  23.54,  23.70,     2.53,  105.72,   62.07, 1184.7,  104.91,  113.97,  106.63,  114.37, 1074.13, 1048.31, 1039.93, 1053.32,   751.6,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     50,  67.5,     73
2012-10-21, 16:25:02,  -05:00,       ,   47.9486008,  -97.1718597,   782.6, 29.87,   839.4,   9.8,   0.00,   0.00,   17.74,   1.41,   0.25,  -0.01,  -0.01, 355.2, 260.2,  28.1,  28.0,   8.2,   0.3,  23.49,  23.66,     2.50,  105.68,   62.15, 1186.3,  105.58,  114.55,  107.29,  114.95, 1076.30, 1049.76, 1043.22, 1054.64,   751.6,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     50,  67.5,     73
2012-10-21, 16:25:03,  -05:00,       ,   47.9486008,  -97.1718597,   781.6, 29.87,   839.5,   9.8,   0.00,   0.00,  -11.75,   1.41,   0.23,   0.00,  -0.04, 355.2, 260.2,  28.0,  28.0,   8.1,   0.3,  23.49,  23.66,     2.45,  105.65,   62.20, 1190.0,  106.54,  115.40,  108.20,  115.74, 1078.81, 1052.20, 1046.06, 1056.55,   751.7,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     50,  68.0,     73
2012-10-21, 16:25:04,  -05:00,       ,   47.9486046,  -97.1718597,   783.6, 29.87,   839.8,   9.8,   0.00,   0.00,   27.56,   1.42,   0.26,  -0.01,   0.01, 355.2, 260.2,  28.1,  28.0,   8.2,   0.3,  23.54,  23.66,     2.46,  105.62,   62.22, 1190.4,  107.31,  116.16,  109.03,  116.51, 1082.35, 1054.57, 1048.54, 1058.63,   752.0,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     50,  67.5,     73
2012-10-21, 16:25:05,  -05:00,       ,   47.9486046,  -97.1718674,   781.6, 29.87,   840.0,   9.8,   0.00,   0.00,   -8.50,   1.41,   0.22,  -0.02,  -0.01, 355.2, 260.2,  28.1,  28.0,   8.1,   0.3,  23.54,  23.66,     2.45,  105.59,   62.17, 1187.5,  108.16,  116.88,  109.87,  117.25, 1084.79, 1057.31, 1051.60, 1061.79,   752.2,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   3.9, 3DDiff, 3704,      ,     50,  67.5,     73
2012-10-21, 16:25:06,  -05:00,       ,   47.9486046,  -97.1718674,   782.6, 29.87,   838.6,   9.8,   0.00,   0.00,  -13.86,   1.41,   0.25,  -0.02,  -0.00, 355.2, 260.2,  28.1,  28.0,   8.1,   0.3,  23.54,  23.66,     2.43,  105.56,   62.29, 1196.8,  108.98,  117.60,  110.69,  117.97, 1086.35, 1060.50, 1054.92, 1064.74,   750.8,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   3.9, 3DDiff, 3704,      ,     50,  67.5,     73
2012-10-21, 16:25:07,  -05:00,       ,   47.9486046,  -97.1718674,   783.6, 29.87,   838.6,   9.8,   0.00,   0.00,   30.47,   1.38,   0.25,  -0.01,   0.01, 355.2, 260.2,  28.1,  28.0,   8.1,   0.3,  23.54,  23.70,     2.44,  105.53,   62.50, 1208.2,  110.05,  118.46,  111.65,  118.85, 1088.72, 1064.51, 1059.12, 1067.72,   750.8,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   3.9, 3DDiff, 3704,      ,     50,  67.5,     73
2012-10-21, 16:25:08,  -05:00,       ,   47.9486046,  -97.1718674,   783.6, 29.87,   838.5,   9.8,   0.00,   0.00,   33.88,   1.34,   0.27,  -0.01,  -0.02, 355.2, 260.2,  28.1,  28.0,   8.0,   0.3,  23.54,  23.66,     2.41,  105.50,   62.47, 1208.5,  110.78,  119.11,  112.36,  119.48, 1092.07, 1067.91, 1062.87, 1070.52,   750.7,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     50,  67.5,     73
2012-10-21, 16:25:09,  -05:00,       ,   47.9486046,  -97.1718674,   783.6, 29.87,   838.5,   9.8,   0.00,   0.00,    7.97,   1.33,   0.25,   0.00,   0.02, 355.3, 260.2,  28.1,  28.0,   8.1,   0.3,  23.54,  23.70,     2.38,  105.46,   62.45, 1206.5,  110.93,  119.23,  112.54,  119.61, 1094.79, 1070.80, 1066.40, 1072.97,   750.7,   0,  GPS,  356.4, 110.60, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     50,  68.0,     73
