#airframe_info, log_version="1.00", airframe_name="Cessna 172S", unit_software_part_number="006-B0319-A3", unit_software_version="12.03", system_software_part_number="006-B0563-26", system_id="2496F2FE6", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2012-10-22, 10:42:43,  -05:00,       ,   47.9486046,  -97.1717148,   814.9, 30.10,   830.7,   5.8,   0.00,   0.00,    9.94,   1.36,   0.36,  -0.01,  -0.01, 355.2, 267.5,  28.2,  28.2,   6.0,   0.2,  19.03,  19.69,     2.26,  125.64,   61.46, 1242.7,  138.21,  158.45,  145.21,  160.06, 1151.07, 1113.21, 1134.69, 1114.93,   742.9,   0,  GPS,  228.1, 110.60, 114.30, 120.550, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 233.5,       
2012-10-22, 10:42:43,  -05:00,       ,   47.9486046,  -97.1717148,   814.9, 30.10,   830.7,   5.8,   0.00,   0.00,    9.94,   1.36,   0.36,  -0.01,  -0.01, 355.2, 267.5,  28.2,  28.2,   6.0,   0.2,  19.03,  19.69,     2.26,  125.64,   61.46, 1242.7,  138.21,  158.45,  145.21,  160.06, 1151.07, 1113.21, 1134.69, 1114.93,   742.9,   0,  GPS,  228.1, 110.60, 114.30, 120.550, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 233.5,       
2012-10-22, 10:42:44,  -05:00,       ,   47.9486046,  -97.1717148,   814.9, 30.10,   830.7,   5.8,   0.00,   0.00,    2.40,   1.38,   0.37,   0.00,  -0.01, 355.2, 267.5,  28.2,  28.2,   6.0,   0.2,  19.03,  19.71,     2.27,  125.58,   61.46, 1242.5,  138.75,  158.96,  145.78,  160.51, 1158.19, 1122.25, 1144.63, 1123.29,   742.9,   0,  GPS,  228.1, 110.60, 114.30, 120.550, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 233.5,       
2012-10-22, 10:42:45,  -05:00,       ,   47.9486046,  -97.1717148,   814.9, 30.10,   831.0,   5.8,   0.00,   0.00,    5.53,   1.35,   0.34,  -0.01,   0.01, 355.2, 267.5,  28.2,  28.1,   5.9,   0.2,  19.03,  19.76,     2.29,  125.53,   61.48, 1244.8,  139.34,  159.46,  146.34,  160.95, 1165.20, 1130.05, 1153.12, 1131.17,   743.2,   0,  GPS,  228.1, 110.60, 114.30, 120.550, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 233.5,       
2012-10-22, 10:42:46,  -05:00,       ,   47.9486046,  -97.1717148,   815.9, 30.10,   831.1,   5.8,   0.00,   0.00,   28.45,   1.36,   0.34,  -0.00,  -0.02, 355.1, 267.5,  28.2,  28.1,   5.9,   0.2,  19.03,  19.76,     2.25,  125.48,   61.54, 1247.4,  139.85,  159.97,  146.92,  161.37, 1172.29, 1138.04, 1159.44, 1137.35,   743.3,   0,  GPS,  228.1, 110.60, 114.30, 120.550, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 233.0,       
2012-10-22, 10:42:47,  -05:00,       ,   47.9486008,  -97.1717148,   815.9, 30.10,   830.5,   5.8,   0.00,   0.00,   17.60,   1.38,   0.43,   0.00,   0.01, 355.2, 267.5,  28.2,  28.1,   5.8,   0.2,  19.03,  19.76,     2.24,  125.42,   61.44, 1241.2,  140.50,  160.47,  147.46,  161.83, 1180.21, 1145.26, 1166.00, 1143.18,   742.7,   0,  GPS,  228.1, 110.60, 114.30, 120.550, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   3.9,     3D, 3704,      ,       , 233.0,       
2012-10-22, 10:42:48,  -05:00,       ,   47.9486008,  -97.1717148,   814.9, 30.10,   830.6,   5.8,   0.00,   0.00,    1.28,   1.44,   0.40,  -0.01,   0.01, 355.2, 267.5,  28.1,  28.1,   5.7,   0.2,  19.08,  19.71,     1.79,  125.36,   58.63, 1093.1,  141.20,  161.11,  148.20,  162.39, 1179.66, 1145.96, 1166.91, 1140.87,   742.8,   0,  GPS,  228.1, 110.60, 114.30, 120.550, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 233.0,       
2012-10-22, 10:42:49,  -05:00,       ,   47.9486008,  -97.1717148,   813.9, 30.10,   830.6,   5.8,   0.00,   0.00,  -21.66,   1.51,   0.42,  -0.00,   0.01, 355.2, 267.5,  28.1,  28.1,   5.7,   0.2,  19.08,  19.71,     1.69,  125.30,   56.14,  950.2,  141.82,  161.63,  148.82,  162.85, 1160.15, 1133.31, 1150.95, 1122.13,   742.8,   0,  GPS,  228.1, 110.60, 114.30, 120.550, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 233.0,       
2012-10-22, 10:42:50,  -05:00,       ,   47.9486008,  -97.1717148,   812.9, 30.10,   830.9,   5.8,   0.00,   0.00,  -31.53,   1.52,   0.41,  -0.01,   0.00, 355.2, 267.5,  27.7,  27.7,   3.5,   0.1,  19.08,  19.76,     1.62,  125.24,   54.48,  853.9,  142.41,  162.13,  149.42,  163.38, 1135.24, 1115.16, 1126.47, 1100.64,   743.1,   0,  GPS,  228.1, 110.60, 114.30, 120.550, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 259.0,       
2012-10-22, 10:42:51,  -05:00,       ,   47.9486198,  -97.1716995,   812.9, 30.10,   814.5,   5.8,   0.00,   0.00,  -31.99,   1.51,   0.41,  -0.00,   0.01, 355.2, 267.5,  27.5,  27.5,   2.3,   0.1,  19.08,  19.76,     1.66,  125.18,   54.21,  831.2,  143.15,  162.77,  150.14,  163.96, 1109.59, 1098.00, 1101.99, 1077.37,   726.7,   0,  GPS,  228.1, 110.60, 114.30, 120.550, 123.300,       ,       ,       ,      ,       ,       ,    3.5,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,    114, 695.5,     80
