AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
1575.7,2092.5,6.03,358.93,1411.82,0.03,85.81,1
1575.7,2086.6,6.13,358.75,1411.49,-0.02,85.45,1
1575.0,2086.8,6.05,358.52,1411.53,0.04,84.06,1
1574.9,2082.6,6.13,358.19,1412.33,-0.0,84.05,1
1575.7,2081.1,6.12,357.85,1412.58,-0.02,84.16,1
1577.1,2086.7,6.13,357.53,1412.6,0.01,85.31,1
1577.4,2090.1,6.08,357.26,1412.63,0.07,86.31,1
1579.8,2089.9,6.1,357.03,1412.44,-0.0,85.27,1
1583.4,2091.3,6.15,356.76,1412.12,0.06,85.56,1
1586.6,2091.1,6.11,356.41,1411.29,-0.15,84.67,1
1587.6,2081.6,6.12,356.15,1410.54,-0.02,83.01,1
1588.4,2076.5,6.08,355.8,1410.38,0.07,84.33,1
1589.9,2087.8,6.09,355.45,1409.83,0.12,86.05,1
1591.4,2091.0,6.12,355.19,1409.8,0.06,86.67,1
1593.5,2099.3,6.09,354.9,1409.08,0.07,86.65,1
1595.8,2088.5,6.15,354.54,1408.21,-0.06,85.24,1
1600.5,2092.1,6.06,354.17,1408.14,-0.06,87.65,1
1605.5,2103.8,6.09,353.77,1408.8,0.07,87.63,1
1611.6,2097.9,6.16,353.54,1409.35,-0.02,86.53,1
1618.4,2091.5,6.01,353.17,1409.03,-0.19,86.32,1
1620.7,2087.3,6.09,352.84,1408.96,0.05,84.86,1
1625.2,2085.3,6.1,352.49,1408.42,-0.12,84.01,1
1626.9,2069.3,6.0,352.16,1408.87,-0.15,82.28,1
1628.6,2076.0,6.03,351.83,1408.7,-0.05,85.63,1
1630.1,2079.4,6.1,351.49,1408.75,0.08,84.34,1
1633.2,2083.1,6.11,351.12,1408.91,-0.0,84.6,1
1638.0,2079.5,6.01,350.76,1408.43,0.01,82.41,1
1642.4,2069.6,6.01,350.43,1408.73,0.02,80.78,1
1646.0,2056.6,6.15,350.09,1408.85,0.1,79.2,1
1650.3,2050.9,6.05,349.75,1407.79,0.09,75.5,1
