AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
1618.8,2095.1,6.33,346.39,1407.19,0.07,82.32,1
1625.1,2092.2,6.34,346.76,1407.33,-0.04,81.24,1
1632.3,2094.2,6.32,347.2,1408.26,-0.14,80.99,1
1640.0,2089.5,6.21,347.52,1408.87,0.06,82.94,1
1648.0,2096.7,6.39,347.75,1409.73,0.16,81.69,1
1657.1,2100.4,6.34,347.9,1409.49,-0.12,84.61,1
1664.3,2105.9,6.26,348.17,1409.19,0.07,84.15,1
1669.0,2099.8,6.34,348.51,1409.28,0.11,84.7,1
1672.8,2101.3,6.29,348.75,1408.82,0.11,84.7,1
1675.8,2104.0,6.3,348.89,1408.48,0.16,84.28,1
1679.6,2106.8,6.41,349.01,1408.58,0.07,84.39,1
1685.5,2098.9,6.3,349.24,1409.04,0.04,84.9,1
1688.4,2099.2,6.33,349.37,1409.26,0.08,83.61,1
1690.8,2092.8,6.25,349.36,1408.96,0.04,83.54,1
1692.7,2098.8,6.33,349.54,1408.34,0.08,84.54,1
1696.4,2088.2,6.26,349.53,1407.09,-0.03,82.5,1
1698.7,2088.1,6.31,349.72,1406.56,0.01,83.39,1
1699.4,2088.0,6.25,349.74,1405.76,0.02,81.28,1
1699.5,2087.3,6.16,349.82,1405.38,-0.09,81.22,1
1697.6,2080.8,6.24,349.82,1405.86,0.0,80.38,1
1696.9,2096.9,6.32,349.76,1405.91,0.04,85.15,1
1697.3,2093.6,6.29,349.83,1405.94,0.01,82.44,1
1698.1,2088.7,6.33,349.8,1405.67,0.11,81.57,1
1701.0,2093.0,6.24,349.77,1405.04,0.06,81.85,1
1714.1,2085.1,6.27,349.72,1403.47,0.03,80.86,1
1721.0,2085.9,6.43,349.61,1402.48,-0.02,81.56,1
1728.8,2079.0,6.3,349.55,1401.58,0.07,79.24,1
1719.4,2081.6,6.21,349.45,1400.71,0.03,78.19,1
1724.8,2078.8,6.29,349.27,1401.07,0.02,79.38,1
1714.5,2072.1,6.28,349.29,1401.46,0.02,79.68,1
