AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
3099.0,2547.8,11.68,375.72,1391.45,0.12,93.98,1
3126.6,2572.0,13.11,375.5,1387.52,-0.12,90.86,1
3157.2,2587.4,13.86,375.31,1380.21,0.03,91.25,1
3196.6,2590.9,14.04,375.03,1365.53,0.15,88.9,1
3258.9,2590.0,13.98,374.71,1347.93,0.02,89.97,1
3294.7,2579.6,13.94,374.48,1340.55,0.05,87.71,1
3330.2,2560.9,13.94,374.31,1334.46,0.12,84.7,1
3364.7,2543.4,13.83,374.07,1328.76,-0.22,80.97,1
3391.6,2523.8,13.92,373.91,1323.03,-0.23,77.76,1
3413.0,2511.4,13.74,373.75,1318.43,-0.09,76.36,1
3430.2,2499.7,13.72,373.54,1313.74,-0.16,74.53,1
3443.3,2505.9,13.72,373.38,1310.29,0.0,74.74,1
3457.8,2508.7,13.95,373.24,1307.28,0.01,76.19,1
3476.9,2510.1,13.8,373.06,1304.56,-0.07,77.52,1
3492.4,2516.7,13.85,372.87,1302.48,-0.12,76.27,1
3505.1,2508.7,13.79,372.77,1300.83,-0.22,76.05,1
3514.2,2510.6,13.91,372.61,1299.92,0.04,76.16,1
3522.8,2502.2,13.81,372.43,1298.39,-0.06,73.97,1
3528.8,2503.2,13.75,372.34,1297.3,-0.07,75.49,1
3532.0,2504.2,13.75,372.23,1296.13,0.04,76.32,1
3537.8,2513.1,13.82,372.09,1295.14,-0.16,75.94,1
3542.3,2510.7,13.88,371.96,1294.3,0.05,76.65,1
3546.2,2518.9,13.91,371.84,1294.19,-0.06,77.77,1
3548.8,2519.6,13.83,371.88,1294.48,-0.04,77.85,1
3550.7,2516.9,13.76,371.81,1294.74,-0.09,77.15,1
3552.9,2507.0,13.78,371.6,1294.92,-0.03,76.2,1
3554.5,2510.3,13.8,371.53,1295.22,0.0,76.21,1
3556.1,2506.0,13.83,371.54,1295.11,-0.01,76.68,1
3556.4,2521.0,13.72,371.42,1295.21,-0.07,78.51,1
3556.3,2518.6,13.73,371.43,1296.06,-0.0,77.93,1
