AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
1644.1,1898.7,3.59,359.84,1419.25,-0.01,86.1,1
1637.7,1793.6,3.04,359.45,1427.94,-0.08,85.57,1
1629.7,1724.2,2.72,359.05,1435.54,-0.07,85.88,1
1618.8,1663.6,2.55,358.62,1436.6,-0.09,85.93,1
1605.5,1641.3,2.56,358.3,1433.16,-0.12,85.8,1
1588.3,1631.8,2.55,357.92,1427.68,-0.14,85.63,1
1566.5,1625.2,2.51,357.47,1422.9,-0.06,85.83,1
1545.5,1630.6,2.47,356.92,1419.07,0.02,87.1,1
1522.0,1639.1,2.48,356.52,1415.06,0.15,87.72,1
1495.0,1644.1,2.55,355.56,1408.52,0.07,86.54,1
1486.9,1639.1,2.51,355.06,1405.51,0.1,87.14,1
1481.9,1642.2,2.48,354.46,1403.03,0.08,87.5,1
1479.0,1631.7,2.52,353.99,1401.63,0.02,85.15,1
1477.7,1615.0,2.5,353.44,1400.18,0.05,84.46,1
1477.6,1599.5,2.48,352.79,1398.05,0.14,82.06,1
1481.6,1599.0,2.53,352.27,1395.99,0.06,81.55,1
1486.5,1585.5,2.56,351.7,1394.66,0.04,79.37,1
1490.6,1573.1,2.52,351.03,1392.6,0.16,78.02,1
1496.3,1554.1,2.56,350.43,1389.13,0.06,74.89,1
1501.3,1533.6,2.55,349.84,1384.94,-0.0,72.29,1
1504.5,1525.4,2.52,349.2,1382.31,0.03,73.76,1
1505.8,1518.5,2.51,348.6,1379.5,0.09,71.78,1
1506.3,1510.6,2.54,347.92,1375.67,-0.02,70.29,1
1504.6,1498.4,2.54,347.34,1372.17,-0.02,69.45,1
1500.7,1495.5,2.51,346.7,1368.9,0.02,68.67,1
1494.0,1497.2,2.54,346.07,1365.66,0.12,69.27,1
1486.3,1534.8,2.64,345.4,1365.21,0.3,71.16,1
1477.4,1572.9,2.76,344.74,1368.64,0.04,68.78,1
1466.5,1581.6,2.81,344.09,1371.85,-0.04,69.56,1
1452.9,1611.6,2.92,343.36,1373.92,0.09,71.42,1
