AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
1786.0,1770.3,3.48,362.38,1459.49,0.07,77.42,1
1781.2,1778.0,3.64,362.24,1459.17,0.03,76.76,1
1777.6,1788.1,3.75,362.16,1458.45,0.04,76.24,1
1775.6,1805.0,3.74,362.07,1458.57,0.02,76.42,1
1774.3,1857.6,4.39,361.77,1458.36,-0.04,76.11,1
1771.9,1869.7,4.43,361.6,1456.47,-0.04,76.13,1
1768.6,1875.2,4.41,361.42,1454.12,0.01,75.48,1
1765.6,1877.1,4.46,361.2,1451.13,0.02,75.34,1
1762.8,1867.8,4.51,360.99,1449.4,0.03,75.2,1
1759.7,1869.1,4.49,360.74,1446.88,-0.02,75.13,1
1756.4,1883.7,4.46,360.46,1444.75,0.01,75.16,1
1753.1,1883.2,4.45,360.3,1444.37,-0.01,75.3,1
1750.2,1874.8,4.46,359.98,1443.37,-0.07,75.35,1
1747.2,1875.8,4.49,359.66,1442.73,-0.02,76.06,1
1743.1,1872.1,4.49,359.37,1441.61,-0.01,75.14,1
1738.9,1886.4,4.81,359.09,1440.53,0.02,75.17,1
1734.0,1945.1,5.38,358.73,1439.39,0.0,75.25,1
1730.6,2013.8,6.03,358.45,1437.14,0.05,75.38,1
1726.8,2034.6,6.2,358.14,1432.39,-0.04,75.82,1
1721.8,2061.0,6.37,357.86,1427.3,0.04,76.01,1
1718.2,2058.5,6.42,357.54,1422.87,0.01,75.86,1
1715.5,2101.6,7.04,357.21,1418.8,-0.05,75.96,1
1713.1,2132.5,7.13,356.9,1413.75,0.02,76.38,1
1710.8,2141.2,7.17,356.54,1409.87,-0.04,76.37,1
1709.7,2142.8,7.09,356.28,1406.69,-0.04,77.51,1
1708.6,2150.1,7.18,355.95,1403.59,0.1,77.4,1
1709.1,2168.4,7.36,355.65,1401.43,0.03,77.43,1
1711.1,2177.4,7.51,355.31,1400.29,0.06,78.92,1
1714.3,2187.5,7.5,355.01,1399.02,-0.07,79.48,1
1714.9,2189.7,7.52,354.73,1398.33,-0.02,78.78,1
