AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
4392.6,2472.3,9.69,348.99,1484.69,0.01,75.35,1
4398.3,2485.7,9.65,349.09,1484.0,0.13,77.69,1
4408.3,2500.3,9.73,349.24,1483.16,0.08,81.65,1
4416.5,2503.3,9.71,349.36,1484.35,0.14,81.22,1
4425.2,2503.9,9.71,349.5,1485.26,-0.05,82.78,1
4432.6,2508.5,9.72,349.62,1486.45,0.24,83.25,1
4445.6,2501.5,9.62,349.77,1486.77,0.02,82.04,1
4461.7,2503.0,9.59,349.91,1486.77,-0.0,82.74,1
4476.5,2494.3,9.69,350.12,1487.65,0.02,80.61,1
4489.9,2482.9,9.59,350.28,1487.81,0.09,80.56,1
4507.0,2496.7,9.45,350.46,1488.63,-0.09,81.89,1
4523.6,2495.4,9.56,350.68,1488.96,-0.12,81.54,1
4539.0,2489.1,9.45,350.97,1490.46,0.12,80.1,1
4554.2,2480.3,9.48,351.29,1491.63,0.09,78.95,1
4567.3,2479.2,9.48,351.43,1491.61,0.04,80.07,1
4583.0,2483.2,9.5,351.6,1490.78,-0.04,79.56,1
4599.5,2478.1,9.44,351.89,1490.71,0.07,79.2,1
4617.8,2485.1,9.32,352.2,1490.29,0.01,79.02,1
4635.5,2468.0,9.29,352.42,1490.09,-0.23,77.85,1
4646.2,2462.6,9.35,352.71,1490.2,-0.14,76.64,1
4656.6,2466.8,9.31,352.99,1489.17,-0.08,77.52,1
4664.0,2465.8,9.38,353.3,1488.53,-0.03,78.12,1
4674.2,2467.1,9.42,353.53,1487.49,-0.03,79.18,1
4685.4,2475.5,9.31,353.86,1487.39,-0.06,79.15,1
4697.8,2463.9,9.3,354.08,1487.14,-0.05,79.23,1
4712.4,2469.7,9.26,354.37,1486.92,0.03,78.58,1
4727.3,2457.5,9.15,354.75,1486.92,0.05,77.73,1
4747.4,2454.8,9.15,355.12,1486.39,-0.19,77.05,1
4762.7,2452.8,9.22,355.38,1486.79,-0.14,76.51,1
4774.7,2448.0,9.12,355.72,1487.36,-0.03,74.9,1
