AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
5046.7,2526.1,8.56,318.22,1473.59,0.07,98.2,1
5040.2,2518.7,8.57,318.25,1474.51,-0.16,97.94,1
5031.2,2520.4,8.53,318.37,1474.51,0.08,97.59,1
5025.2,2527.7,8.56,318.39,1474.45,0.05,98.65,1
5020.1,2522.5,8.57,318.49,1474.77,0.06,98.41,1
5017.3,2525.3,8.51,318.55,1474.85,-0.03,97.07,1
5015.7,2515.0,8.52,318.65,1475.27,0.04,98.09,1
5015.5,2522.5,8.48,318.06,1474.38,0.0,97.11,1
5015.6,2508.4,8.44,318.69,1474.11,-0.09,95.2,1
5014.6,2517.1,8.37,319.11,1473.18,0.17,97.22,1
5016.2,2522.6,8.47,319.25,1473.3,0.03,96.73,1
5017.3,2514.9,8.48,319.38,1473.78,-0.05,96.89,1
5016.4,2514.8,8.48,318.82,1473.91,0.1,97.03,1
5013.9,2522.7,8.48,319.49,1474.54,-0.17,98.02,1
5008.3,2516.6,8.51,319.12,1474.34,0.04,97.88,1
5001.3,2519.1,8.52,319.81,1475.59,-0.03,96.06,1
4994.1,2507.7,8.45,320.07,1476.0,-0.07,93.61,1
4985.2,2511.5,8.44,319.55,1475.93,-0.04,98.22,1
4976.6,2526.7,8.51,320.36,1477.46,0.13,99.07,1
4969.1,2530.2,8.54,319.89,1477.72,-0.07,98.86,1
4961.2,2524.9,8.53,319.88,1477.76,0.12,98.14,1
4958.4,2543.9,8.55,320.75,1478.85,-0.03,102.05,1
4960.2,2546.0,8.56,321.07,1479.58,0.12,100.47,1
4964.3,2545.4,8.53,320.53,1480.23,0.46,100.93,1
4973.4,2543.2,8.48,321.22,1481.9,-0.13,99.68,1
4979.3,2527.8,8.46,320.88,1481.62,-0.15,97.9,1
4982.3,2523.9,8.44,320.9,1480.58,-0.08,96.7,1
4984.9,2526.9,8.49,321.79,1480.3,0.12,96.07,1
4993.3,2514.1,8.59,322.11,1480.84,-0.06,96.38,1
5002.5,2530.2,8.55,321.6,1480.4,0.16,97.1,1
