AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
1097.4,1509.1,2.61,321.19,1377.53,0.04,65.79,1
1085.9,1512.7,2.67,320.56,1378.15,0.01,64.43,1
1067.0,1514.8,2.64,319.42,1379.39,0.1,64.03,1
1057.3,1523.2,2.63,318.85,1379.6,0.04,65.81,1
1048.5,1530.8,2.65,318.28,1379.39,0.14,66.88,1
1040.1,1524.5,2.63,317.74,1380.19,-0.13,64.09,1
1029.4,1524.2,2.63,317.17,1381.47,0.13,65.5,1
1020.2,1528.4,2.64,316.64,1381.46,0.03,66.27,1
1010.2,1527.6,2.63,316.07,1381.04,-0.01,67.49,1
999.8,1519.1,2.64,315.55,1381.84,0.01,65.53,1
990.2,1514.2,2.61,315.06,1382.96,0.16,65.96,1
984.0,1490.6,2.62,314.52,1383.47,-0.01,65.86,1
976.2,1484.2,2.57,313.95,1381.36,-0.06,66.92,1
957.6,1463.5,2.59,313.01,1376.75,0.02,64.11,1
949.1,1459.6,2.56,312.53,1374.64,0.02,62.96,1
940.5,1463.2,2.55,312.03,1371.78,-0.01,63.16,1
931.0,1461.6,2.57,311.56,1368.77,-0.02,63.55,1
921.0,1459.8,2.64,311.09,1366.85,0.01,61.8,1
914.0,1460.1,2.61,310.62,1364.62,0.0,63.23,1
907.0,1454.1,2.59,310.14,1362.42,-0.07,60.88,1
900.1,1453.4,2.55,309.7,1360.73,0.08,62.29,1
893.5,1449.4,2.53,309.23,1359.66,-0.01,60.78,1
887.6,1450.5,2.57,308.79,1358.25,-0.04,61.57,1
881.6,1450.1,2.57,308.35,1356.52,0.0,61.35,1
874.4,1451.6,2.56,307.94,1354.9,0.06,62.02,1
868.6,1449.9,2.58,307.52,1354.57,-0.03,61.0,1
862.7,1434.8,2.5,307.07,1354.61,-0.01,58.68,1
857.6,1280.8,1.99,306.64,1348.68,0.04,58.82,1
851.9,1151.1,1.9,307.03,1324.57,0.0,57.32,1
846.9,1069.9,1.86,306.72,1292.59,0.1,52.92,1
