AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
1036.9,1935.5,5.45,306.49,1402.63,0.13,63.32,1
1033.9,1929.7,5.48,306.31,1404.61,0.04,62.6,1
1031.2,1930.6,5.48,306.2,1405.74,-0.01,63.86,1
1026.1,1932.4,5.35,306.1,1406.81,-0.1,65.5,1
1019.6,1903.5,5.13,305.95,1408.93,0.11,62.91,1
1016.2,1891.3,5.14,305.85,1409.73,-0.02,63.76,1
1013.2,1887.8,5.08,305.81,1410.08,-0.07,63.99,1
1010.3,1896.4,5.11,305.72,1410.84,-0.01,62.95,1
1006.6,1894.5,5.14,305.7,1411.9,-0.17,62.11,1
1001.7,1891.7,5.11,305.69,1412.53,-0.16,63.51,1
994.1,1877.2,4.82,305.69,1413.35,0.0,65.67,1
986.9,1861.7,4.84,305.69,1413.92,0.05,63.81,1
983.3,1791.0,3.95,305.69,1414.41,-0.17,63.62,1
978.0,1765.2,3.87,305.7,1417.54,0.01,67.77,1
971.8,1725.6,3.42,305.75,1419.95,0.02,68.72,1
966.1,1707.2,3.4,305.81,1420.49,0.09,68.94,1
960.6,1697.5,3.47,305.85,1420.07,-0.05,68.09,1
955.4,1695.4,3.42,305.93,1419.31,-0.04,68.66,1
947.8,1687.8,3.41,305.96,1418.59,0.04,68.65,1
941.0,1687.9,3.37,306.07,1417.45,0.07,66.15,1
936.9,1682.0,3.44,306.1,1417.1,0.14,64.63,1
933.4,1670.7,3.38,306.19,1417.01,-0.16,64.36,1
928.4,1636.5,3.14,306.23,1417.85,0.15,65.08,1
927.0,1622.6,3.16,306.32,1418.68,0.0,63.64,1
925.7,1612.1,3.14,306.37,1417.9,-0.16,62.19,1
921.0,1617.9,3.2,306.38,1416.55,0.05,61.29,1
917.7,1668.5,3.58,306.49,1412.07,-0.01,59.83,1
914.3,1701.1,3.68,306.53,1408.59,0.03,61.64,1
910.1,1704.1,3.59,306.59,1408.51,0.03,61.11,1
906.4,1693.1,3.51,306.64,1408.92,-0.01,59.27,1
