AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
3473.6,2475.0,7.82,355.0,1499.63,-0.03,103.39,1
3472.4,2478.2,7.88,354.78,1498.99,0.05,103.59,1
3470.3,2487.1,7.94,354.61,1499.28,-0.04,104.54,1
3468.2,2491.3,7.98,354.39,1499.97,0.06,105.27,1
3469.3,2490.2,8.02,354.21,1501.6,0.07,105.55,1
3471.9,2489.6,7.96,354.0,1502.77,0.03,105.24,1
3474.9,2481.9,7.96,353.8,1503.47,0.0,104.31,1
3478.3,2484.2,7.9,353.6,1504.34,0.13,103.71,1
3483.6,2479.7,7.98,353.4,1504.11,-0.06,104.55,1
3486.9,2476.4,7.9,353.23,1503.4,-0.01,103.48,1
3486.8,2477.1,7.91,353.02,1502.94,-0.0,104.15,1
3486.1,2484.9,7.89,352.83,1502.85,0.01,104.32,1
3484.6,2484.7,7.99,352.61,1501.84,0.01,104.39,1
3481.7,2470.4,7.66,352.4,1501.61,0.0,104.17,1
3478.1,2448.2,7.64,352.24,1501.23,0.06,102.96,1
3475.1,2446.9,7.29,352.03,1500.09,0.02,104.56,1
3474.0,2427.2,7.08,351.85,1500.8,-0.1,104.92,1
3470.4,2422.3,7.0,351.64,1502.36,0.12,107.14,1
3468.9,2428.6,6.98,350.91,1502.05,0.04,107.39,1
3468.4,2427.3,7.05,350.9,1502.16,-0.01,106.26,1
3469.7,2425.9,7.05,351.02,1502.24,-0.01,106.24,1
3470.2,2423.6,7.04,350.84,1501.28,-0.01,106.21,1
3468.4,2402.5,6.79,350.11,1500.52,-0.09,105.36,1
3465.1,2381.4,6.41,350.11,1501.87,-0.04,105.39,1
3461.1,2370.4,6.51,350.18,1503.21,0.08,105.87,1
3454.3,2358.3,6.45,349.8,1503.22,-0.07,104.28,1
3449.8,2355.9,6.4,349.55,1502.58,0.03,103.76,1
3446.4,2348.1,6.24,349.34,1500.52,-0.01,104.37,1
3442.3,2319.3,5.86,349.11,1499.46,0.01,104.17,1
3436.9,2313.8,5.83,348.36,1499.36,0.02,104.1,1
