AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
979.6,1782.4,4.19,309.56,1396.33,-0.11,62.24,1
973.4,1770.4,4.08,308.97,1398.69,-0.02,61.97,1
967.7,1743.1,3.81,308.66,1402.12,0.04,60.07,1
962.5,1688.5,3.42,308.25,1404.44,-0.12,60.49,1
955.8,1624.0,3.23,307.73,1403.86,-0.05,60.35,1
949.2,1617.1,3.23,307.45,1401.26,0.05,60.39,1
944.2,1615.8,3.23,307.08,1398.22,0.04,60.05,1
939.8,1616.7,3.24,306.7,1397.29,-0.12,61.32,1
933.0,1613.8,3.22,306.31,1396.59,-0.06,62.47,1
925.6,1615.9,3.27,305.94,1396.17,-0.03,60.54,1
918.5,1613.9,3.26,305.59,1395.91,-0.04,59.33,1
910.9,1611.3,3.27,305.38,1395.3,0.04,59.91,1
904.4,1610.9,3.21,305.1,1394.48,0.09,60.19,1
899.0,1606.1,3.24,304.78,1393.01,-0.01,59.35,1
894.7,1614.0,3.31,304.53,1391.88,-0.04,59.83,1
889.6,1611.9,3.22,304.21,1391.49,0.01,61.63,1
884.9,1614.2,3.18,303.86,1392.28,-0.07,60.5,1
880.6,1606.4,3.26,303.73,1392.81,0.1,59.27,1
876.4,1611.5,3.28,303.49,1393.75,-0.05,60.73,1
871.7,1610.6,3.24,303.25,1394.19,-0.05,59.11,1
866.9,1603.7,3.26,303.02,1394.3,0.03,59.25,1
862.8,1572.0,2.88,302.77,1394.93,-0.03,57.95,1
858.0,1372.8,2.16,302.58,1390.5,-0.03,58.08,1
851.1,1263.8,2.08,302.35,1372.85,0.12,56.27,1
848.2,1226.6,2.03,302.11,1351.93,-0.04,52.66,1
846.8,1141.9,1.74,301.93,1332.07,0.09,53.09,1
846.3,917.3,1.4,301.75,1302.84,-0.12,50.84,1
844.3,814.4,1.38,301.55,1267.91,0.11,47.58,1
842.3,766.7,1.39,301.37,1234.49,0.1,45.25,1
843.0,747.7,1.37,301.14,1203.58,0.23,41.45,1
