AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
1583.8,2111.4,6.4,358.33,1411.17,-0.16,84.59,1
1583.3,2117.5,6.42,358.33,1411.07,-0.01,84.66,1
1583.6,2115.9,6.57,358.38,1411.19,-0.03,83.25,1
1582.9,2126.9,6.88,358.34,1410.84,-0.07,82.77,1
1582.5,2140.0,6.82,358.36,1409.76,-0.01,83.62,1
1581.4,2153.1,6.92,358.33,1409.05,0.05,85.63,1
1581.2,2163.5,6.93,358.3,1409.07,-0.04,85.87,1
1582.6,2160.4,6.92,358.22,1408.33,-0.24,86.04,1
1581.7,2158.7,6.89,358.17,1406.94,-0.1,85.85,1
1581.0,2160.6,6.87,358.02,1406.06,0.15,85.87,1
1582.1,2148.2,6.87,357.88,1406.06,0.06,84.06,1
1583.8,2152.7,6.84,357.83,1405.5,0.04,84.48,1
1584.2,2158.3,6.85,357.77,1405.28,0.18,85.67,1
1585.2,2145.5,6.84,357.64,1404.65,0.07,83.08,1
1586.1,2147.0,6.9,357.52,1403.38,-0.03,82.85,1
1586.5,2161.9,6.92,357.39,1401.94,0.12,87.42,1
1589.7,2176.2,6.93,357.26,1400.64,0.02,87.3,1
1592.4,2175.9,6.93,357.05,1400.45,0.0,86.96,1
1594.7,2159.8,6.93,356.73,1401.59,-0.02,86.3,1
1595.1,2159.1,6.98,356.58,1401.9,-0.01,86.17,1
1596.3,2155.6,6.96,356.38,1401.95,0.02,84.61,1
1596.0,2152.0,6.91,356.21,1402.23,-0.08,83.98,1
1595.8,2144.8,6.83,356.03,1401.47,0.05,85.18,1
1596.1,2143.7,6.87,355.8,1400.95,-0.09,83.92,1
1596.1,2145.5,6.9,355.64,1400.39,-0.08,83.04,1
1594.8,2146.6,6.93,355.4,1399.51,-0.03,83.84,1
1591.6,2137.9,6.86,355.23,1399.28,-0.02,82.49,1
1589.0,2133.4,6.86,354.99,1398.83,0.05,82.56,1
1587.2,2145.4,6.9,354.77,1398.6,-0.02,82.81,1
1586.0,2153.6,6.9,354.56,1397.98,0.08,84.96,1
