AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
5431.6,2417.6,7.3,327.1,1465.09,0.22,96.49,1
5425.4,2415.8,7.4,327.25,1464.4,0.25,96.96,1
5425.5,2417.0,7.38,327.19,1464.29,0.19,96.83,1
5428.9,2407.8,7.33,327.16,1463.47,0.1,95.87,1
5435.5,2393.3,7.29,327.23,1462.56,-0.05,93.3,1
5440.6,2398.4,7.26,327.39,1462.52,0.04,94.83,1
5443.3,2406.1,7.26,327.33,1462.31,-0.13,96.0,1
5441.6,2401.4,7.24,327.3,1462.47,0.03,96.98,1
5438.5,2406.6,7.3,327.4,1463.03,-0.02,95.26,1
5434.9,2400.3,7.27,327.43,1464.29,0.04,94.78,1
5429.1,2405.2,7.23,327.53,1465.85,0.05,95.98,1
5423.8,2411.0,7.42,327.46,1465.91,0.03,96.59,1
5419.6,2411.9,7.33,327.43,1465.97,-0.03,95.59,1
5415.6,2400.5,7.27,327.47,1465.16,0.11,94.74,1
5413.1,2396.2,7.33,327.61,1465.04,0.04,94.03,1
5411.4,2389.9,7.4,327.59,1464.3,-0.0,93.54,1
5412.9,2401.8,7.34,327.57,1463.57,-0.01,95.3,1
5416.2,2402.9,7.36,327.67,1463.19,0.09,96.09,1
5421.2,2415.0,7.34,327.6,1463.73,0.12,96.38,1
5428.9,2416.9,7.31,327.57,1464.33,-0.02,98.31,1
5436.2,2408.8,7.31,327.6,1464.5,0.04,95.52,1
5443.4,2398.3,7.21,327.65,1465.09,-0.12,94.81,1
5447.7,2396.8,7.29,327.7,1464.9,-0.05,94.5,1
5450.7,2407.7,7.3,327.7,1465.29,0.07,95.73,1
5453.8,2402.4,7.34,327.71,1465.62,-0.11,95.75,1
5455.4,2411.8,7.34,327.71,1465.99,-0.03,97.03,1
5457.6,2408.2,7.34,327.73,1466.38,-0.03,94.76,1
5458.1,2389.6,7.24,327.88,1466.22,-0.19,92.45,1
5458.0,2402.0,7.3,327.86,1466.3,0.07,95.61,1
5461.0,2401.4,7.33,327.84,1465.39,-0.01,95.0,1
