AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
3543.7,2044.3,5.73,334.69,1470.45,0.01,55.71,1
3540.7,2049.0,5.72,335.2,1470.02,0.0,55.8,1
3538.6,2048.4,5.81,335.69,1469.59,0.04,56.01,1
3537.2,2048.0,5.76,336.14,1468.82,-0.01,55.03,1
3535.7,2033.0,5.62,336.63,1468.97,0.02,55.25,1
3535.8,1991.7,5.24,337.04,1469.57,-0.01,54.19,1
3534.2,1972.3,5.19,337.5,1468.88,0.0,53.45,1
3532.8,1975.2,5.15,337.91,1467.1,-0.05,53.39,1
3530.4,1965.2,5.13,338.35,1465.22,-0.02,53.57,1
3527.2,1935.3,4.83,338.75,1464.18,0.02,53.49,1
3523.6,1930.5,4.8,339.14,1462.5,-0.02,53.5,1
3518.5,1919.2,4.66,339.53,1460.85,0.05,54.07,1
3514.0,1876.9,4.41,339.92,1460.44,-0.03,54.57,1
3508.3,1860.4,4.39,340.28,1458.44,0.02,54.14,1
3504.4,1920.6,5.73,340.65,1455.03,0.02,53.37,1
3501.7,2172.7,8.01,340.99,1449.81,0.05,53.55,1
3500.5,2347.9,10.38,341.29,1449.1,-0.02,54.35,1
3500.5,2439.3,11.63,341.63,1446.26,-0.02,55.42,1
3499.4,2462.4,11.75,341.93,1435.34,0.0,56.24,1
3499.0,2468.1,11.69,342.23,1425.72,-0.04,56.95,1
3497.4,2471.3,11.77,342.53,1419.15,0.01,58.53,1
3495.3,2469.3,11.76,342.86,1413.38,-0.05,60.84,1
3491.8,2483.6,11.8,343.17,1409.89,0.07,63.09,1
3487.9,2490.0,11.7,343.5,1407.35,-0.02,65.07,1
3485.2,2499.2,11.66,343.83,1406.68,0.03,67.03,1
3482.2,2499.0,11.76,344.21,1406.07,0.1,68.8,1
3481.5,2504.9,11.85,344.53,1406.09,-0.1,69.27,1
3479.6,2517.2,11.77,344.93,1407.88,0.04,71.73,1
3476.7,2514.8,11.5,345.36,1410.46,-0.04,72.75,1
3472.5,2523.7,11.01,345.75,1412.45,-0.1,77.08,1
