AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
2359.0,2469.6,14.4,384.95,1298.29,-0.15,65.17,1
2370.3,2466.3,14.35,385.06,1296.92,-0.17,64.02,1
2379.2,2470.9,14.33,385.27,1295.34,0.17,68.24,1
2388.5,2481.8,14.47,385.3,1294.98,-0.13,70.51,1
2395.9,2494.0,14.33,385.34,1295.7,-0.0,72.23,1
2405.7,2496.2,14.36,385.46,1295.87,-0.06,70.35,1
2415.0,2484.7,14.4,385.55,1296.46,-0.06,68.93,1
2423.0,2480.5,14.19,385.64,1297.33,-0.25,67.03,1
2426.0,2474.6,14.31,385.72,1298.16,-0.02,63.98,1
2428.4,2467.9,14.29,385.77,1297.57,-0.19,65.04,1
2427.7,2470.2,14.34,385.98,1296.98,0.1,65.09,1
2425.6,2470.9,14.27,386.0,1297.0,-0.07,67.59,1
2423.4,2481.5,14.27,386.03,1296.92,-0.23,70.33,1
2415.7,2493.6,14.34,386.11,1297.38,-0.03,71.5,1
2409.4,2495.8,14.32,386.16,1297.75,0.22,73.57,1
2412.8,2505.9,14.3,386.29,1298.33,0.16,74.56,1
2419.5,2510.1,14.26,386.37,1299.31,0.15,76.64,1
2430.3,2503.0,14.31,386.44,1300.76,-0.05,74.29,1
2442.6,2505.1,14.39,386.46,1301.98,-0.03,75.13,1
2453.9,2504.8,14.37,386.56,1302.78,-0.09,75.09,1
2464.6,2496.6,14.27,386.6,1303.2,-0.08,73.02,1
2474.5,2502.4,14.25,386.7,1303.23,-0.1,71.94,1
2482.7,2495.0,14.33,386.76,1302.3,-0.11,72.45,1
2487.8,2493.5,14.24,386.85,1301.81,-0.09,72.34,1
2491.8,2496.0,14.34,386.87,1301.34,-0.0,72.65,1
2496.8,2495.1,14.23,386.97,1300.67,0.02,72.85,1
2502.0,2497.5,14.43,386.99,1300.14,-0.09,72.73,1
2506.3,2490.0,14.38,387.1,1299.49,-0.0,72.61,1
2510.6,2498.2,14.28,387.23,1300.41,-0.03,73.72,1
2514.4,2499.9,14.25,387.25,1301.2,0.03,73.08,1
