AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
3503.9,2370.9,6.77,320.05,1486.51,-0.06,100.76,1
3497.6,2369.0,6.75,319.93,1486.1,0.13,101.27,1
3494.4,2373.2,6.8,319.91,1485.44,0.08,101.3,1
3495.6,2373.7,6.8,319.78,1484.86,0.07,101.36,1
3499.7,2378.4,6.79,319.68,1484.65,-0.02,101.75,1
3503.3,2372.0,6.71,319.64,1484.44,-0.02,101.92,1
3508.1,2366.9,6.79,319.55,1483.09,0.03,100.97,1
3510.0,2357.0,6.77,319.5,1480.74,0.11,100.68,1
3515.1,2368.9,6.82,319.4,1479.55,-0.05,100.74,1
3519.7,2343.6,6.76,319.36,1479.77,-0.02,99.15,1
3523.6,2343.4,6.75,319.25,1479.24,0.07,98.62,1
3527.2,2345.0,6.76,319.22,1478.85,-0.03,96.49,1
3529.6,2332.7,6.75,319.16,1479.83,-0.03,95.36,1
3533.6,2335.2,6.76,319.09,1479.7,-0.01,96.91,1
3534.8,2338.8,6.77,319.03,1480.42,0.07,96.62,1
3536.9,2337.1,6.79,318.95,1480.82,0.16,97.37,1
3540.9,2343.1,6.73,318.9,1480.69,-0.25,98.13,1
3542.5,2334.3,6.74,318.82,1480.16,0.01,96.66,1
3544.9,2340.8,6.74,318.81,1480.78,0.0,97.35,1
3544.6,2333.5,6.74,318.8,1482.08,0.05,97.46,1
3546.7,2350.4,6.74,318.72,1481.61,-0.05,98.76,1
3546.9,2334.8,6.7,318.64,1480.33,0.02,97.44,1
3549.1,2340.8,6.71,318.55,1479.57,0.02,96.74,1
3552.9,2340.3,6.77,318.52,1479.36,-0.03,97.91,1
3556.5,2343.4,6.76,318.53,1479.74,-0.08,97.25,1
3561.0,2336.4,6.81,318.43,1479.88,-0.06,96.82,1
3563.0,2334.8,6.75,318.4,1479.9,0.02,95.76,1
3565.1,2323.1,6.77,318.39,1480.17,0.05,95.42,1
3567.0,2329.8,6.76,318.35,1480.36,-0.04,95.9,1
3567.1,2329.3,6.82,318.27,1479.72,-0.01,95.43,1
