AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
833.9,1210.0,2.15,174.84,1261.9,-0.01,0.0,1
834.3,1211.7,2.15,175.56,1265.16,-0.02,0.0,1
834.3,1214.3,2.2,176.3,1269.1,-0.02,0.0,1
834.4,1216.2,2.19,177.07,1272.3,0.03,0.0,1
834.9,1208.2,2.14,177.82,1275.8,-0.02,0.0,1
834.7,1123.9,2.05,178.65,1272.85,-0.02,0.0,1
834.7,1052.0,1.97,179.46,1259.35,0.02,0.0,1
834.9,1037.9,2.01,180.24,1242.48,-0.01,0.0,1
835.0,1035.5,1.99,181.0,1225.33,-0.03,0.0,1
835.3,1025.5,1.94,181.82,1209.78,-0.0,0.0,1
835.0,1020.0,1.94,182.56,1195.41,-0.0,0.0,1
835.1,1015.3,1.93,183.36,1183.95,-0.0,0.0,1
834.9,1022.8,1.94,184.19,1173.01,-0.0,0.0,1
834.9,1014.8,1.94,184.94,1163.37,-0.01,0.0,1
835.0,1017.2,1.95,185.7,1155.85,-0.02,0.0,1
835.1,1011.0,1.94,186.48,1150.22,-0.0,0.0,1
835.7,1020.5,1.91,187.32,1144.28,-0.01,0.0,1
834.8,1011.7,1.96,188.08,1138.14,0.01,0.0,1
834.5,1011.5,1.95,188.84,1134.71,-0.01,0.0,1
834.5,1011.8,1.95,189.66,1131.94,0.0,0.0,1
834.4,1011.0,1.93,190.43,1128.63,0.0,0.0,1
834.3,1017.6,1.94,191.19,1125.89,0.01,0.0,1
833.6,1016.2,1.91,191.95,1124.27,0.01,0.0,1
835.3,1018.6,1.96,192.77,1123.8,0.0,0.0,1
836.2,1012.4,1.97,193.16,1122.46,-0.01,0.0,1
836.4,1021.2,1.94,193.56,1121.28,-0.02,0.0,1
836.6,1018.4,1.93,194.22,1120.28,-0.02,0.0,1
836.9,1027.9,1.95,194.99,1119.24,0.01,0.0,1
837.5,1012.0,1.93,195.81,1118.23,0.02,0.0,1
836.1,1007.7,1.92,197.29,1118.13,0.01,0.0,1
