AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
1176.5,1888.3,4.75,308.22,1437.59,0.03,71.44,1
1176.0,1889.9,4.72,308.15,1437.05,-0.03,73.18,1
1176.3,1895.3,4.73,308.06,1436.83,-0.11,72.12,1
1176.3,1888.6,4.72,308.01,1437.86,0.04,71.56,1
1176.9,1879.7,4.69,308.01,1437.95,-0.16,68.78,1
1177.5,1881.2,4.76,307.89,1437.47,-0.13,68.92,1
1175.4,1878.0,4.69,307.87,1436.22,-0.07,69.09,1
1172.7,1872.0,4.71,307.8,1434.82,-0.06,68.1,1
1169.5,1872.5,4.77,307.8,1433.82,-0.01,67.5,1
1165.9,1873.3,4.71,307.74,1432.56,-0.04,68.73,1
1162.4,1871.6,4.68,307.73,1432.43,0.01,68.73,1
1158.6,1879.1,4.73,307.73,1433.21,0.04,68.09,1
1155.8,1871.2,4.69,307.69,1433.52,-0.07,67.16,1
1151.8,1866.1,4.73,307.68,1433.29,-0.01,66.72,1
1146.9,1865.7,4.67,307.66,1433.67,-0.0,66.65,1
1141.0,1867.7,4.77,307.64,1434.7,0.04,66.27,1
1135.6,1863.0,4.78,307.64,1434.39,-0.01,65.48,1
1129.9,1862.0,4.72,307.6,1433.99,-0.03,65.87,1
1122.9,1859.9,4.78,307.6,1433.87,-0.05,65.39,1
1115.6,1857.4,4.67,307.65,1433.88,0.04,64.14,1
1109.6,1852.3,4.64,307.68,1433.28,-0.01,62.88,1
1103.2,1848.8,4.75,307.66,1432.98,0.0,62.04,1
1097.2,1845.7,4.81,307.72,1431.87,0.1,63.7,1
1092.2,1855.1,4.71,307.73,1432.33,0.04,64.23,1
1087.9,1850.8,4.78,307.68,1432.72,-0.0,63.5,1
1084.8,1852.5,4.8,307.69,1433.07,-0.07,62.95,1
1081.2,1881.5,5.27,307.81,1433.22,0.05,62.17,1
1077.9,1941.6,5.96,307.86,1431.94,-0.02,62.66,1
1074.4,1974.4,6.14,307.82,1427.83,0.04,62.82,1
1073.3,1975.3,5.98,307.89,1423.14,0.04,61.61,1
