AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
4973.2,2506.5,8.67,339.86,1487.94,-0.04,95.46,1
4969.0,2504.9,8.61,339.9,1488.55,0.1,94.93,1
4965.2,2498.1,8.58,339.91,1488.31,-0.01,94.57,1
4962.9,2501.7,8.65,339.99,1488.36,-0.13,94.98,1
4964.8,2507.5,8.71,340.08,1489.22,0.06,95.68,1
4970.5,2498.9,8.56,340.19,1488.91,0.06,93.8,1
4978.0,2503.5,8.61,340.31,1489.79,0.01,93.13,1
4980.2,2495.5,8.64,340.35,1490.09,-0.02,93.41,1
4983.3,2491.5,8.52,340.55,1490.28,0.05,92.31,1
4987.2,2491.6,8.52,340.53,1490.15,0.03,93.28,1
4990.1,2497.7,8.52,340.69,1490.57,0.13,93.87,1
4995.1,2504.1,8.65,340.64,1490.5,-0.12,95.61,1
4998.5,2497.2,8.56,340.72,1490.83,0.07,93.74,1
5001.2,2489.1,8.45,340.78,1490.93,-0.08,92.29,1
4999.9,2480.7,8.53,340.86,1490.63,-0.04,91.53,1
4998.0,2479.7,8.4,340.98,1489.57,0.08,91.48,1
5000.3,2478.5,8.53,341.01,1488.78,-0.02,90.59,1
5000.0,2491.4,8.54,341.12,1489.18,0.25,95.3,1
5004.3,2499.0,8.67,341.15,1490.24,-0.09,94.69,1
5004.5,2501.2,8.7,341.26,1490.68,-0.05,91.69,1
5003.7,2503.0,8.71,341.35,1489.99,-0.01,93.27,1
5003.5,2508.4,8.81,341.41,1489.12,-0.04,93.79,1
5004.0,2507.3,8.79,341.52,1488.32,0.11,93.18,1
5007.0,2504.8,8.62,341.59,1487.71,0.02,92.22,1
5011.4,2502.0,8.72,341.58,1487.75,0.09,92.78,1
5017.8,2497.4,8.68,341.78,1487.98,0.02,90.94,1
5024.5,2490.0,8.65,341.84,1487.58,-0.04,92.04,1
5031.1,2487.8,8.52,341.96,1487.35,-0.04,89.87,1
5037.0,2485.2,8.59,342.08,1487.38,-0.01,89.95,1
5043.8,2476.6,8.54,342.09,1487.83,-0.1,89.15,1
