AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
4184.9,2517.5,13.69,372.82,1285.29,0.03,79.19,1
4189.1,2525.0,13.54,372.88,1285.88,0.15,79.15,1
4197.4,2516.0,13.59,372.89,1286.06,-0.11,79.42,1
4204.2,2525.7,13.6,372.9,1286.4,0.02,81.35,1
4210.8,2525.2,13.68,372.9,1286.61,-0.03,79.75,1
4216.5,2522.6,13.59,372.9,1287.64,-0.1,81.18,1
4222.6,2533.1,13.59,372.9,1287.39,0.02,81.28,1
4227.6,2543.6,13.64,372.9,1287.43,0.01,84.43,1
4233.0,2541.3,13.57,372.91,1288.6,0.11,82.27,1
4246.1,2524.1,13.58,373.07,1289.47,-0.04,80.15,1
4251.7,2523.0,13.62,373.03,1288.95,0.06,79.27,1
4256.3,2526.3,13.52,372.98,1288.67,0.12,78.77,1
4262.8,2536.5,13.51,372.98,1288.88,-0.08,81.19,1
4268.2,2536.1,13.51,372.97,1288.94,0.08,81.51,1
4276.3,2541.5,13.59,372.97,1288.99,0.14,81.96,1
4288.8,2532.6,13.65,373.09,1289.43,0.15,80.84,1
4306.5,2535.1,13.56,372.96,1290.1,0.05,80.24,1
4327.0,2522.3,13.46,372.97,1290.23,0.05,78.47,1
4349.2,2523.6,13.5,372.94,1289.54,-0.09,79.19,1
4369.4,2517.9,13.58,372.92,1289.02,0.0,79.46,1
4388.0,2512.7,13.45,372.9,1288.35,-0.02,77.76,1
4406.9,2506.7,13.43,373.01,1287.44,-0.08,76.04,1
4422.9,2503.9,13.43,373.03,1286.92,-0.04,75.53,1
4436.7,2492.3,13.42,373.04,1285.4,-0.03,74.9,1
4451.6,2500.0,13.44,373.04,1284.41,0.01,75.32,1
4466.8,2494.3,13.37,372.94,1283.15,0.02,73.12,1
4482.6,2489.9,13.46,372.86,1281.55,-0.02,73.79,1
4494.6,2486.4,13.36,372.91,1280.26,-0.03,72.73,1
4504.2,2487.8,13.38,372.9,1279.16,0.1,74.07,1
4516.3,2498.8,13.52,372.9,1278.57,0.03,75.53,1
