AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
984.6,2531.1,15.05,350.54,1306.95,-0.08,74.14,1
997.4,2535.4,14.99,351.15,1308.57,0.08,74.67,1
1012.2,2534.0,15.04,351.7,1309.47,0.04,74.07,1
1028.2,2522.5,15.05,352.21,1310.38,-0.03,72.09,1
1041.3,2519.3,15.0,352.82,1310.18,-0.14,72.92,1
1054.9,2520.4,15.0,353.33,1309.82,-0.09,72.04,1
1071.5,2521.7,15.15,353.89,1309.57,0.01,73.23,1
1095.6,2525.3,14.93,355.04,1311.14,-0.0,72.89,1
1109.1,2531.1,14.97,355.53,1310.85,-0.1,72.88,1
1120.9,2525.6,14.94,356.11,1310.75,-0.0,72.1,1
1132.8,2517.5,14.92,356.66,1311.46,0.01,72.23,1
1144.4,2521.4,15.02,357.2,1312.35,-0.01,72.48,1
1156.5,2525.3,14.96,357.73,1312.51,-0.03,72.34,1
1167.6,2526.1,14.87,358.29,1312.95,-0.04,72.6,1
1180.0,2529.1,14.83,358.82,1313.0,-0.02,73.01,1
1190.7,2517.9,15.04,359.37,1312.98,-0.02,72.52,1
1202.1,2522.7,14.89,359.9,1314.16,0.0,72.5,1
1214.1,2518.5,14.88,360.44,1315.64,-0.03,73.08,1
1226.5,2527.1,14.81,360.97,1317.05,0.04,73.35,1
1240.2,2528.1,14.97,361.46,1317.96,-0.04,72.96,1
1252.6,2521.0,14.87,361.99,1317.85,-0.01,72.62,1
1266.0,2521.7,14.83,362.47,1317.89,-0.06,72.63,1
1278.1,2524.5,14.86,362.97,1318.1,-0.1,73.47,1
1289.3,2527.9,14.94,363.51,1318.25,0.01,72.67,1
1301.1,2522.7,14.86,363.98,1318.15,0.02,72.55,1
1313.4,2527.4,14.93,364.49,1316.84,0.03,72.84,1
1326.2,2519.4,14.89,364.98,1316.56,-0.09,72.32,1
1337.0,2519.8,14.89,365.45,1316.2,-0.01,71.64,1
1347.6,2516.0,14.83,365.91,1315.57,-0.03,70.52,1
1358.4,2515.6,14.84,366.34,1314.69,-0.11,70.93,1
