AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
844.7,620.1,1.37,290.88,1020.88,-0.0,20.48,1
844.2,620.0,1.38,290.73,1007.07,-0.02,22.48,1
843.9,693.0,1.57,290.52,996.88,0.0,21.72,1
843.8,1162.0,2.81,290.33,998.16,-0.02,-0.89,1
843.8,1689.8,6.52,290.16,1029.71,0.01,0.03,1
843.7,2159.1,10.4,289.98,1082.75,-0.02,5.6,1
843.5,2369.1,13.18,289.79,1135.4,-0.0,25.38,1
844.1,2428.1,14.69,289.64,1174.23,-0.03,27.79,1
844.4,2440.0,14.77,289.48,1197.47,-0.03,29.62,1
844.2,2446.4,14.81,289.34,1209.16,-0.02,32.9,1
844.4,2449.8,14.8,289.23,1219.65,0.03,36.04,1
844.4,2452.0,14.84,289.19,1229.6,-0.01,37.76,1
844.5,2455.8,14.88,289.12,1237.94,-0.03,39.55,1
843.8,2457.8,14.83,289.1,1244.65,-0.03,42.33,1
843.1,2458.1,14.83,289.18,1250.84,-0.02,43.9,1
843.3,2465.0,14.89,289.26,1255.36,-0.05,44.64,1
843.2,2469.5,14.83,289.37,1260.33,0.04,47.4,1
846.1,2473.7,15.0,289.53,1264.33,0.12,44.2,1
854.3,2474.9,14.98,289.72,1267.37,0.2,51.07,1
867.2,2480.5,14.89,289.95,1269.71,0.05,57.62,1
880.8,2482.6,14.84,290.25,1272.46,-0.16,58.54,1
892.4,2481.0,14.86,290.55,1275.06,-0.01,59.65,1
903.5,2479.4,14.75,290.9,1277.74,0.01,58.89,1
914.0,2482.4,14.9,291.27,1280.15,-0.13,59.62,1
923.7,2484.1,14.88,291.65,1282.26,-0.01,59.24,1
933.0,2484.6,14.88,292.11,1284.88,-0.03,58.54,1
942.0,2483.3,14.8,292.55,1286.8,-0.16,63.32,1
948.5,2491.2,14.84,293.04,1289.58,-0.06,64.56,1
953.2,2493.4,14.9,293.53,1291.81,-0.05,65.66,1
957.2,2496.5,14.9,294.09,1293.31,-0.06,67.0,1
