AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
2577.8,2492.2,9.54,340.49,1383.75,-0.02,105.16,1
2577.2,2489.7,9.56,340.47,1383.92,-0.02,104.87,1
2576.9,2496.3,9.57,340.48,1384.44,-0.01,105.15,1
2575.5,2496.1,9.5,340.46,1384.42,-0.04,105.43,1
2573.5,2494.3,9.51,340.41,1384.54,-0.0,105.31,1
2570.6,2496.5,9.58,340.36,1384.12,-0.02,105.32,1
2567.3,2498.1,9.52,340.34,1383.87,-0.01,105.48,1
2565.3,2498.4,9.53,340.34,1383.91,-0.08,105.51,1
2560.3,2503.1,9.59,340.34,1383.53,0.05,105.96,1
2557.8,2505.6,9.6,340.34,1383.56,0.01,106.38,1
2555.0,2503.8,9.56,340.34,1384.18,-0.02,106.16,1
2552.0,2507.9,9.58,340.28,1383.55,-0.03,107.01,1
2548.4,2509.7,9.6,340.25,1383.1,0.02,107.07,1
2544.0,2510.9,9.66,340.22,1382.55,0.03,107.13,1
2542.1,2517.4,9.64,340.21,1382.52,-0.04,107.24,1
2539.5,2512.2,9.61,340.3,1382.75,0.02,107.21,1
2537.5,2511.8,9.64,340.33,1383.45,0.02,107.19,1
2536.2,2513.8,9.63,340.32,1383.29,0.04,107.4,1
2536.1,2514.3,9.63,340.34,1382.45,0.03,107.62,1
2538.1,2515.1,9.66,340.34,1382.95,0.01,107.59,1
2539.0,2510.0,9.53,340.22,1383.59,0.08,107.15,1
2541.0,2511.3,9.64,340.1,1383.45,0.01,106.48,1
2543.2,2505.7,9.67,340.18,1383.2,-0.03,107.17,1
2544.5,2510.9,9.68,340.2,1382.82,-0.1,106.42,1
2545.8,2504.4,9.59,340.11,1382.7,0.02,107.64,1
2547.3,2511.5,9.7,340.16,1383.27,-0.02,107.11,1
2550.0,2508.7,9.64,340.2,1383.85,-0.06,107.02,1
2550.7,2512.3,9.59,340.18,1383.69,-0.09,107.79,1
2551.4,2506.0,9.67,340.11,1384.66,0.04,106.3,1
2552.9,2501.5,9.63,340.1,1384.94,-0.06,105.7,1
