AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
5581.5,2466.0,7.48,337.07,1473.8,-0.01,102.3,1
5580.2,2454.5,7.39,337.31,1473.83,-0.37,102.84,1
5577.1,2455.4,7.43,337.35,1473.38,0.02,102.15,1
5573.5,2445.3,7.44,337.47,1472.9,-0.05,99.98,1
5567.0,2449.2,7.34,337.53,1472.94,0.01,101.05,1
5559.5,2454.7,7.41,337.74,1472.44,-0.02,103.79,1
5553.2,2465.5,7.42,337.74,1471.97,-0.02,102.47,1
5547.5,2461.7,7.41,337.78,1472.62,0.13,102.05,1
5545.1,2461.4,7.39,337.97,1472.71,-0.25,102.0,1
5541.1,2454.7,7.47,338.05,1472.76,-0.0,101.95,1
5535.7,2462.0,7.41,338.01,1472.7,0.12,102.32,1
5535.3,2470.4,7.46,338.03,1472.84,-0.08,103.6,1
5532.8,2457.3,7.43,338.06,1473.28,-0.06,101.99,1
5530.2,2457.1,7.39,338.17,1473.36,0.1,101.19,1
5522.4,2445.9,7.39,338.24,1472.46,-0.07,100.11,1
5514.2,2442.2,7.4,338.23,1471.58,-0.04,100.13,1
5502.9,2451.1,7.4,338.12,1471.2,-0.09,101.49,1
5492.1,2449.4,7.41,338.13,1470.75,-0.04,101.15,1
5478.3,2457.4,7.43,338.09,1471.12,0.02,102.42,1
5464.0,2471.3,7.51,338.07,1470.95,-0.01,105.07,1
5450.8,2487.7,7.47,338.06,1470.88,-0.0,105.89,1
5435.4,2494.8,7.51,338.06,1471.75,-0.04,107.63,1
5419.6,2505.2,7.52,338.16,1473.33,0.25,108.62,1
5408.2,2514.7,7.54,338.05,1474.15,0.25,109.48,1
5404.8,2532.5,7.51,337.94,1475.02,0.03,110.94,1
5402.5,2537.9,7.6,337.93,1476.54,0.13,112.0,1
5402.5,2528.5,7.59,337.9,1477.96,-0.02,110.54,1
5403.9,2516.5,7.45,337.83,1479.26,-0.1,108.73,1
5405.8,2505.3,7.51,337.79,1479.97,0.02,107.53,1
5408.8,2499.0,7.52,337.74,1479.3,-0.11,107.33,1
