AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
850.4,2461.0,14.78,300.93,1268.5,-0.0,56.74,1
856.2,2461.7,14.91,301.06,1271.75,-0.03,55.84,1
863.6,2475.2,14.77,301.3,1274.28,-0.07,57.09,1
870.6,2472.0,14.78,301.52,1276.62,-0.05,59.09,1
878.4,2472.2,14.87,301.74,1279.0,0.02,60.26,1
885.8,2473.3,14.85,302.06,1281.2,-0.1,60.6,1
893.0,2476.1,14.73,302.33,1282.84,-0.07,61.29,1
899.8,2475.4,14.72,302.64,1285.1,-0.01,60.68,1
909.4,2476.6,14.79,303.4,1288.04,0.01,62.92,1
911.6,2487.8,14.81,303.78,1289.79,0.01,63.73,1
917.7,2495.9,14.74,304.2,1291.63,0.05,67.17,1
924.7,2495.0,14.85,304.65,1293.35,-0.04,68.38,1
931.9,2496.3,14.86,305.02,1294.37,0.19,68.52,1
942.6,2494.7,14.81,305.5,1295.92,-0.09,68.63,1
953.4,2500.1,14.79,306.09,1298.24,0.05,67.93,1
974.0,2506.4,14.62,307.06,1299.97,-0.04,70.68,1
984.4,2503.8,14.76,307.62,1300.85,-0.1,70.43,1
994.0,2498.5,14.82,308.15,1301.98,-0.03,69.46,1
1003.9,2510.6,14.65,308.7,1302.65,0.01,69.5,1
1014.4,2507.2,14.74,309.23,1303.13,0.01,70.76,1
1024.8,2505.8,14.8,309.83,1304.1,-0.04,70.17,1
1037.1,2508.4,14.73,310.43,1304.83,-0.02,71.75,1
1048.4,2504.4,14.67,311.07,1305.33,-0.04,71.06,1
1060.2,2514.1,14.63,311.66,1306.14,-0.03,73.61,1
1070.7,2509.6,14.73,312.35,1307.72,-0.06,72.74,1
1079.0,2513.2,14.61,313.03,1308.28,0.1,73.49,1
1091.3,2521.7,14.68,313.61,1308.95,0.03,75.04,1
1104.4,2518.2,14.77,314.25,1309.77,0.15,74.6,1
1120.2,2522.3,14.72,314.92,1310.7,-0.17,75.61,1
1132.8,2517.2,14.71,315.61,1311.99,0.01,75.43,1
