AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
5146.4,2601.5,9.0,349.0,1494.39,-0.19,108.57,1
5148.3,2589.3,8.87,349.0,1495.02,-0.42,105.23,1
5144.6,2569.6,8.16,349.09,1495.34,0.1,106.1,1
5141.7,2504.2,7.45,349.11,1495.39,-0.16,103.09,1
5136.4,2462.3,7.04,349.15,1496.7,-0.19,105.74,1
5127.6,2452.5,6.93,349.15,1497.02,0.21,105.29,1
5122.1,2451.8,6.96,349.24,1496.55,-0.32,106.29,1
5114.5,2459.4,7.06,349.36,1496.63,-0.17,107.86,1
5108.7,2483.2,7.09,349.28,1496.4,0.08,111.2,1
5103.3,2505.1,6.95,349.26,1496.41,0.04,112.65,1
5096.1,2507.9,7.14,349.26,1497.26,-0.06,113.61,1
5089.2,2486.7,6.61,349.25,1498.3,0.2,112.71,1
5084.3,2419.6,5.91,349.23,1498.95,-0.06,111.13,1
5079.9,2385.1,5.69,349.22,1500.15,-0.08,109.92,1
5074.5,2374.9,5.78,349.13,1500.41,0.14,110.85,1
5070.2,2381.5,5.78,349.1,1500.42,0.13,111.06,1
5065.5,2373.6,5.81,349.0,1500.79,0.04,108.62,1
5059.6,2356.8,5.74,348.9,1500.48,-0.2,107.5,1
5048.3,2338.5,5.71,348.79,1498.22,-0.24,106.9,1
5022.2,2331.0,5.57,348.51,1494.16,-0.05,105.34,1
5002.0,2282.9,4.57,348.36,1493.67,-0.2,107.5,1
4978.5,2160.4,3.57,348.09,1495.55,0.01,109.19,1
4949.2,2117.9,3.55,347.99,1498.04,-0.07,108.8,1
4913.8,2078.4,3.07,347.8,1499.64,-0.08,110.12,1
4878.9,1990.2,2.39,347.55,1501.27,-0.07,111.13,1
4843.0,1936.3,2.29,347.32,1500.51,-0.14,112.64,1
4807.5,1922.2,2.29,347.05,1502.12,0.03,111.66,1
4776.1,1932.8,2.28,346.76,1504.48,-0.03,113.84,1
4743.9,1995.6,2.6,346.48,1507.18,0.02,116.63,1
4712.6,2065.2,2.96,346.19,1507.63,0.16,115.74,1
