AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
2265.7,1870.0,3.26,304.37,1460.03,0.21,94.9,1
2264.9,1869.3,3.22,304.21,1461.59,-0.04,94.53,1
2258.8,1786.9,2.72,304.04,1460.79,0.05,95.14,1
2254.7,1760.7,2.66,303.91,1457.81,0.04,97.3,1
2250.0,1759.3,2.68,303.74,1454.83,-0.12,95.02,1
2245.8,1740.7,2.66,303.54,1452.06,0.11,93.82,1
2244.1,1717.6,2.69,303.34,1448.08,-0.11,89.87,1
2241.5,1704.9,2.67,303.19,1443.05,-0.03,90.01,1
2239.0,1711.6,2.67,302.97,1439.46,0.06,91.64,1
2237.4,1719.4,2.72,302.75,1436.45,0.01,90.95,1
2236.1,1723.2,2.65,302.54,1433.35,-0.37,92.92,1
2225.9,1731.9,2.64,302.32,1432.2,0.06,94.72,1
2216.0,1733.1,2.7,302.06,1432.74,0.06,92.99,1
2209.0,1724.6,2.65,301.85,1431.47,0.1,92.54,1
2204.6,1715.0,2.64,301.57,1430.54,0.14,90.73,1
2200.7,1704.7,2.67,301.27,1429.64,-0.06,89.37,1
2195.2,1709.9,2.66,301.03,1428.77,-0.13,92.69,1
2188.2,1701.8,2.67,300.77,1429.21,-0.05,90.08,1
2188.5,1694.7,2.71,300.46,1429.23,-0.08,88.85,1
2180.0,1696.4,2.69,300.05,1428.05,-0.07,88.84,1
2172.1,1698.2,2.67,299.82,1426.17,-0.03,90.73,1
2161.6,1702.1,2.71,299.52,1426.15,-0.12,90.25,1
2149.2,1686.9,2.69,299.23,1425.7,-0.05,87.22,1
2135.3,1688.0,2.66,298.9,1424.66,0.07,88.15,1
2121.5,1681.1,2.67,298.58,1424.26,-0.03,87.54,1
2107.2,1682.8,2.63,298.28,1423.16,0.02,88.47,1
2093.4,1721.6,2.88,297.93,1422.34,-0.02,87.86,1
2081.7,1800.7,3.3,297.57,1420.97,0.01,87.96,1
2068.8,1830.9,3.38,297.25,1420.33,0.1,89.06,1
2058.9,1842.6,3.46,296.87,1420.53,-0.01,88.77,1
