AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
3041.9,2542.4,10.11,329.63,1450.33,0.06,97.05,1
3038.3,2544.0,10.1,329.98,1450.35,-0.03,98.13,1
3032.7,2546.9,10.01,330.3,1450.53,-0.09,98.26,1
3025.3,2540.8,10.1,330.6,1450.77,0.07,97.64,1
3018.2,2548.7,10.14,330.92,1451.72,0.06,98.54,1
3013.3,2552.5,10.28,331.3,1452.59,-0.02,99.06,1
3011.9,2560.8,10.16,331.62,1452.85,0.26,100.99,1
3013.3,2581.1,10.42,331.96,1453.26,-0.08,103.82,1
3014.0,2586.9,10.3,332.3,1453.56,-0.0,103.42,1
3014.2,2599.2,10.43,332.69,1453.92,-0.02,104.55,1
3016.7,2610.7,10.43,333.41,1453.66,0.04,105.72,1
3017.6,2610.6,10.42,333.8,1453.59,-0.2,106.76,1
3020.4,2597.5,10.31,334.43,1452.96,-0.19,104.19,1
3021.1,2594.9,10.1,334.81,1451.71,0.03,107.35,1
3019.5,2582.6,9.87,335.16,1451.9,-0.07,107.08,1
3015.7,2562.4,9.62,335.54,1452.46,0.1,104.45,1
3015.1,2550.6,9.59,335.87,1454.19,0.16,107.02,1
3018.0,2549.5,9.43,336.2,1455.56,-0.22,105.62,1
3020.1,2560.3,9.49,336.56,1456.46,0.09,109.61,1
3022.9,2552.5,9.2,336.94,1456.48,-0.08,109.34,1
3026.7,2528.9,9.02,337.29,1456.79,-0.04,107.25,1
3030.7,2529.6,8.98,337.62,1458.02,-0.09,108.08,1
3031.9,2495.6,8.57,337.96,1458.38,0.21,103.96,1
3036.1,2491.3,8.57,338.3,1459.6,0.05,106.53,1
3043.9,2479.4,8.59,338.92,1461.36,-0.04,104.05,1
3050.4,2470.5,8.37,339.23,1461.67,0.02,103.36,1
3056.3,2461.6,8.33,339.53,1460.88,-0.01,102.87,1
3064.5,2471.6,8.43,339.77,1461.04,0.0,104.16,1
3071.2,2455.4,8.35,340.05,1461.85,-0.13,102.28,1
3077.1,2448.7,8.36,340.31,1462.62,-0.04,101.23,1
