AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
5029.6,2529.2,8.46,330.99,1480.09,0.01,99.3,1
5032.8,2528.0,8.43,331.16,1479.28,-0.12,96.87,1
5037.0,2506.9,8.37,331.31,1479.28,-0.11,96.91,1
5041.1,2518.2,8.41,331.45,1480.14,0.08,96.89,1
5044.3,2519.5,8.47,331.58,1480.39,0.13,97.59,1
5049.7,2520.9,8.37,331.72,1479.76,0.22,98.03,1
5054.2,2530.4,8.46,331.87,1479.37,-0.06,98.98,1
5056.3,2530.5,8.47,332.0,1479.38,-0.07,99.45,1
5056.3,2511.3,8.42,332.25,1478.52,-0.04,95.38,1
5053.5,2514.5,8.38,332.3,1477.21,-0.04,97.33,1
5051.9,2538.6,8.43,332.41,1476.21,0.06,101.49,1
5050.8,2526.8,8.42,332.64,1476.43,0.1,98.4,1
5051.1,2524.1,8.31,332.67,1477.26,0.15,99.11,1
5051.9,2516.2,8.16,332.77,1478.25,-0.14,101.49,1
5051.9,2512.4,8.07,332.9,1478.14,-0.13,99.54,1
5054.8,2497.9,8.18,333.0,1478.37,0.04,99.13,1
5058.0,2504.9,8.0,333.11,1478.88,0.06,99.17,1
5062.9,2527.0,8.27,333.23,1478.83,0.01,103.76,1
5067.9,2522.4,8.11,333.36,1477.52,0.23,100.66,1
5075.0,2514.1,8.15,333.45,1477.27,-0.04,99.51,1
5081.1,2512.2,8.17,333.65,1477.6,-0.02,101.54,1
5084.4,2497.9,8.14,333.68,1477.15,-0.26,95.44,1
5082.6,2497.1,8.09,333.76,1476.72,-0.15,98.65,1
5076.6,2506.9,8.01,333.88,1476.78,0.06,101.4,1
5068.1,2505.7,8.04,333.94,1477.41,-0.06,101.62,1
5061.6,2530.4,8.06,334.04,1478.67,-0.09,104.7,1
5057.7,2531.5,8.04,334.09,1478.88,-0.17,104.01,1
5053.9,2573.3,8.24,334.19,1479.23,0.2,110.66,1
5055.9,2602.6,8.33,334.22,1479.84,0.11,112.3,1
5062.0,2571.5,7.23,334.34,1481.59,-0.28,113.75,1
