AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
3557.9,1822.9,4.0,308.35,1407.37,-0.11,59.84,1
3555.5,1818.0,4.01,308.25,1407.3,-0.11,59.08,1
3549.6,1816.1,4.08,308.22,1407.31,-0.04,59.61,1
3542.5,1816.7,4.07,308.21,1406.36,-0.02,60.39,1
3535.4,1816.6,4.08,308.12,1406.04,0.0,60.4,1
3529.0,1820.1,4.08,308.11,1407.06,0.07,60.22,1
3524.6,1819.8,4.12,308.08,1406.94,0.04,59.58,1
3521.5,1818.4,3.99,308.04,1406.99,-0.01,59.53,1
3519.4,1817.6,4.06,307.89,1407.16,-0.0,59.13,1
3517.6,1817.2,4.04,307.9,1408.71,0.03,58.73,1
3516.8,1815.8,4.05,307.93,1409.35,0.0,58.15,1
3515.4,1809.9,4.07,307.93,1409.51,0.04,56.45,1
3514.7,1808.0,4.04,307.85,1410.2,0.02,55.54,1
3514.0,1812.6,4.06,307.88,1410.49,-0.01,57.58,1
3512.3,1814.1,4.02,307.91,1409.21,0.04,57.46,1
3511.6,1811.0,3.98,307.93,1409.47,-0.02,55.79,1
3510.8,1815.5,4.06,307.93,1409.52,0.03,57.08,1
3511.1,1827.2,4.25,307.85,1409.29,0.04,55.35,1
3512.4,1851.6,4.43,307.87,1409.92,-0.01,55.89,1
3512.7,1881.7,4.54,307.93,1410.99,0.01,56.83,1
3515.0,1887.8,4.55,307.93,1411.8,0.04,57.71,1
3516.4,1893.2,4.59,307.93,1413.76,-0.04,56.99,1
3514.8,1897.8,4.68,307.93,1414.96,-0.02,56.62,1
3513.2,1902.4,4.59,307.93,1415.99,-0.03,56.18,1
3511.4,1909.8,4.7,307.93,1416.59,-0.02,56.05,1
3509.3,1913.4,4.73,307.93,1417.25,-0.02,56.64,1
3505.9,1915.3,4.76,307.95,1417.9,0.02,56.09,1
3502.6,1936.6,5.05,307.99,1419.25,0.02,56.91,1
3500.6,1965.5,5.13,308.04,1420.65,0.04,58.14,1
3499.2,1971.7,5.1,308.07,1422.28,0.01,56.82,1
