AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
2770.6,2506.2,13.9,361.99,1309.28,0.05,76.65,1
2778.8,2504.6,13.87,362.32,1308.66,-0.01,75.94,1
2788.2,2510.4,14.03,362.61,1308.89,0.07,77.38,1
2800.6,2510.1,13.9,362.9,1308.7,0.09,75.6,1
2814.9,2510.8,14.07,363.29,1307.13,-0.08,77.13,1
2829.6,2519.6,14.0,363.61,1305.99,0.14,77.29,1
2848.5,2508.9,14.12,363.91,1306.14,0.05,73.91,1
2869.6,2503.0,14.04,364.22,1305.85,-0.02,74.02,1
2891.0,2497.3,14.06,364.46,1305.02,0.01,72.88,1
2914.9,2502.9,13.94,364.8,1304.49,-0.05,75.57,1
2937.0,2507.5,14.03,365.12,1303.31,-0.14,76.85,1
2954.4,2511.8,13.91,365.4,1303.19,-0.09,76.45,1
2966.7,2511.7,13.92,365.68,1303.17,-0.01,77.51,1
2976.1,2521.5,14.01,365.95,1302.48,-0.13,78.02,1
2986.8,2529.0,13.97,366.19,1302.5,-0.09,80.24,1
3000.3,2529.2,14.0,366.51,1302.84,0.01,81.53,1
3013.8,2521.3,14.0,366.77,1302.57,-0.02,74.53,1
3023.7,2519.4,13.98,367.0,1302.12,-0.42,78.79,1
3023.7,2528.5,13.37,367.28,1302.34,-0.17,81.25,1
3020.1,2506.6,12.1,367.48,1303.62,0.02,81.62,1
3015.8,2523.4,12.13,367.74,1309.77,0.02,85.42,1
3010.6,2549.1,12.14,367.98,1319.7,0.07,89.71,1
3006.5,2554.5,12.11,368.19,1328.76,-0.01,90.55,1
3004.5,2553.1,12.24,368.4,1336.15,-0.15,91.42,1
3003.0,2567.3,12.06,368.62,1342.83,0.19,94.17,1
3002.7,2563.2,12.15,368.86,1348.75,0.12,93.11,1
3004.6,2561.0,12.09,369.1,1353.0,0.03,92.63,1
3008.5,2562.7,12.11,369.29,1356.0,-0.03,94.0,1
3011.8,2566.1,12.06,369.45,1359.17,-0.01,94.15,1
3014.0,2566.0,12.14,369.66,1362.4,-0.13,94.88,1
