AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
838.7,788.9,1.4,290.92,919.16,-0.11,0.0,1
838.8,782.1,1.42,290.96,919.68,-0.06,0.0,1
838.9,785.0,1.39,291.07,920.84,0.0,0.0,1
839.1,784.3,1.42,291.1,921.43,-0.01,0.0,1
837.1,782.7,1.42,291.12,922.03,-0.0,0.0,1
837.0,788.0,1.41,291.21,922.23,-0.02,0.0,1
837.0,788.1,1.4,291.23,922.87,0.03,0.0,1
836.8,791.0,1.41,291.3,923.46,0.05,0.0,1
836.8,800.8,1.43,291.34,924.46,0.01,0.0,1
836.7,847.2,1.48,291.37,928.76,-0.03,0.0,1
838.4,882.2,1.55,291.42,938.85,0.12,0.0,1
838.6,888.6,1.54,291.49,951.82,0.04,0.0,1
838.3,894.5,1.54,291.51,963.37,-0.0,0.0,1
838.4,895.0,1.59,291.54,973.45,-0.01,0.0,1
838.4,893.6,1.55,291.63,982.61,0.07,0.0,1
838.5,916.2,1.63,291.65,991.06,-0.03,0.0,1
836.9,974.8,1.68,291.72,1003.38,0.02,0.0,1
835.8,1007.7,1.71,291.77,1019.41,-0.02,0.0,1
836.1,1018.6,1.72,291.78,1034.56,-0.06,0.0,1
835.8,1028.0,1.71,291.88,1048.11,0.02,0.0,1
835.6,1025.0,1.7,291.91,1060.13,-0.01,0.0,1
835.4,1031.7,1.7,291.96,1070.24,-0.0,0.0,1
837.0,1009.0,1.73,292.04,1077.72,-0.01,0.0,1
838.3,936.9,1.7,291.95,1078.48,-0.0,0.0,1
838.4,890.9,1.69,292.1,1069.43,-0.0,0.0,1
838.6,871.1,1.66,292.09,1057.23,0.04,0.0,1
838.8,861.4,1.68,292.17,1046.03,-0.04,0.0,1
837.5,791.6,1.5,292.31,1033.62,-0.02,0.0,1
837.5,751.8,1.47,292.27,1018.49,-0.0,0.0,1
837.5,733.2,1.49,292.39,1002.01,0.0,0.0,1
