AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
5412.1,2488.1,8.19,331.65,1469.23,-0.05,97.09,1
5420.6,2510.9,8.78,331.56,1467.42,-0.01,96.53,1
5430.6,2547.3,9.34,331.46,1464.96,0.12,95.3,1
5446.6,2556.7,9.78,331.41,1462.67,-0.06,92.87,1
5462.6,2558.8,9.87,331.36,1460.95,0.06,88.88,1
5477.5,2561.0,9.87,331.29,1458.09,0.07,91.18,1
5492.3,2554.1,9.86,331.27,1454.88,-0.08,90.69,1
5506.2,2559.8,10.05,331.22,1452.9,-0.02,88.01,1
5520.6,2554.5,10.42,331.14,1449.63,-0.08,87.08,1
5534.1,2549.7,10.32,331.13,1445.28,0.07,86.51,1
5545.7,2531.3,9.5,331.13,1441.63,-0.27,86.25,1
5549.2,2498.2,9.13,331.13,1441.56,-0.46,85.88,1
5544.2,2469.2,8.77,331.13,1442.88,0.1,87.13,1
5539.0,2462.3,8.68,331.13,1444.18,-0.05,85.97,1
5533.3,2478.0,8.81,331.13,1446.04,-0.01,87.55,1
5528.9,2487.9,8.78,331.18,1447.41,0.21,90.21,1
5529.8,2503.2,8.86,331.26,1448.2,0.33,91.92,1
5535.0,2495.8,8.86,331.39,1449.81,-0.01,92.21,1
5540.9,2498.6,8.73,331.42,1450.76,0.12,92.63,1
5548.4,2501.9,8.8,331.46,1451.39,-0.02,92.69,1
5555.3,2510.9,8.82,331.56,1452.7,-0.02,92.95,1
5563.7,2502.5,8.81,331.66,1453.94,-0.09,93.55,1
5570.2,2504.7,8.88,331.78,1454.54,0.01,92.8,1
5579.2,2504.9,8.85,331.9,1454.32,-0.01,92.32,1
5589.3,2510.5,8.75,332.01,1454.37,-0.0,94.22,1
5600.9,2512.7,8.84,332.15,1454.74,-0.17,92.94,1
5612.8,2527.3,8.83,332.29,1455.6,0.11,95.93,1
5628.1,2527.6,8.86,332.4,1456.74,-0.03,97.21,1
5642.5,2525.3,8.83,332.58,1456.43,-0.05,95.52,1
5654.5,2513.3,8.81,332.74,1456.15,0.05,93.06,1
