AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
4991.0,2496.9,7.45,338.78,1463.69,-0.13,106.3,1
4992.8,2484.3,7.49,338.59,1464.24,-0.05,105.11,1
4998.7,2470.0,7.43,338.38,1464.37,0.04,99.35,1
5005.2,2480.9,7.44,338.19,1464.17,0.08,107.05,1
5014.8,2497.6,7.46,337.95,1463.92,0.03,106.92,1
5021.3,2494.5,7.38,337.74,1463.18,-0.42,106.33,1
5018.0,2476.3,7.4,337.52,1463.26,-0.0,102.83,1
5008.9,2438.9,7.21,337.09,1463.42,0.1,98.36,1
5005.7,2425.0,7.19,336.84,1462.79,-0.1,96.43,1
5001.9,2439.6,7.3,336.63,1461.19,0.12,99.29,1
4999.6,2460.7,7.32,336.38,1459.44,0.0,101.09,1
4996.5,2460.2,7.28,336.14,1459.16,0.12,102.47,1
4994.4,2467.3,7.3,335.93,1459.64,-0.03,103.6,1
4991.3,2460.3,7.22,335.65,1459.64,0.03,103.3,1
4988.9,2447.0,7.29,335.45,1459.53,0.03,100.76,1
4989.7,2463.1,7.3,335.21,1459.44,0.02,104.42,1
4988.0,2463.4,7.44,334.96,1459.4,-0.14,102.75,1
4982.9,2467.3,7.43,334.76,1460.0,0.01,102.58,1
4978.4,2470.5,7.4,334.49,1460.91,-0.1,103.07,1
4974.4,2465.8,7.47,334.25,1461.88,0.1,100.92,1
4974.6,2462.0,7.35,333.99,1461.6,0.04,100.85,1
4975.9,2448.1,7.33,333.79,1461.58,-0.12,98.21,1
4976.6,2442.4,7.42,333.52,1461.42,-0.0,99.85,1
4977.9,2444.6,7.31,333.31,1460.5,0.05,99.65,1
4976.9,2417.6,7.35,332.85,1460.3,0.04,96.49,1
4975.8,2424.6,7.29,332.6,1459.34,0.07,97.52,1
4977.3,2421.7,7.2,332.39,1457.88,-0.05,97.17,1
4978.5,2425.7,7.29,332.17,1457.71,0.02,97.27,1
4980.0,2416.2,7.31,331.96,1457.53,-0.01,96.78,1
4980.8,2412.0,7.25,331.74,1456.8,-0.05,94.34,1
