AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
841.3,1016.3,1.76,294.16,1067.39,-0.04,0.0,1
840.6,1017.6,1.8,294.13,1073.58,-0.01,0.0,1
840.5,1018.9,1.81,294.28,1078.96,0.01,0.0,1
840.6,1017.4,1.79,294.29,1084.42,-0.02,0.0,1
840.5,1010.8,1.81,294.42,1090.07,0.01,0.0,1
840.6,1015.0,1.78,294.54,1093.76,-0.0,0.0,1
841.0,1019.4,1.79,294.58,1097.2,0.01,0.0,1
841.2,1018.5,1.81,294.67,1101.51,0.01,0.0,1
841.3,1019.8,1.83,294.61,1105.0,0.02,0.0,1
841.3,1018.9,1.81,294.69,1107.97,-0.06,0.0,1
841.4,1017.6,1.77,294.83,1110.29,0.04,0.0,1
841.3,1018.8,1.77,294.83,1112.86,-0.04,0.0,1
841.3,1017.8,1.82,294.84,1114.51,-0.05,0.0,1
841.0,1017.9,1.8,294.96,1116.31,0.0,0.0,1
841.0,1021.0,1.81,294.98,1117.25,0.01,0.0,1
841.1,1022.1,1.8,295.08,1118.94,-0.0,0.0,1
841.1,1017.2,1.79,295.11,1120.7,-0.01,0.0,1
841.1,1018.7,1.82,295.29,1121.7,0.02,0.0,1
841.1,1021.6,1.77,295.26,1121.59,0.07,0.0,1
841.5,1023.8,1.82,295.39,1122.49,0.04,0.0,1
841.5,1029.2,1.81,295.37,1123.11,-0.06,0.0,1
841.7,1025.5,1.79,295.51,1123.72,-0.07,0.0,1
841.7,1026.7,1.84,295.57,1125.12,0.07,0.0,1
841.6,1022.3,1.79,295.53,1126.64,-0.02,0.0,1
841.3,1023.8,1.76,295.68,1127.66,-0.01,0.0,1
840.7,1018.7,1.77,295.65,1128.01,-0.03,0.0,1
840.7,1019.0,1.78,295.78,1127.21,0.0,0.0,1
840.6,1013.7,1.83,295.83,1126.84,0.01,0.0,1
840.5,1015.2,1.79,295.89,1125.91,0.02,0.0,1
840.6,1011.8,1.8,295.81,1126.26,0.01,0.0,1
