AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
1618.2,2011.1,4.9,357.67,1452.05,0.09,89.67,1
1615.6,1995.9,4.82,356.48,1450.86,-0.02,86.52,1
1612.4,2001.1,4.86,356.54,1451.09,0.01,86.25,1
1607.8,1994.1,4.93,356.21,1450.37,-0.06,86.3,1
1602.9,2027.7,5.47,355.74,1449.22,0.01,86.81,1
1598.3,2081.4,6.02,354.77,1441.27,0.17,86.47,1
1601.5,2083.0,5.94,354.27,1436.69,-0.01,85.44,1
1603.5,2073.6,5.99,353.77,1432.94,0.02,85.5,1
1607.0,2082.0,5.93,353.28,1429.39,-0.04,85.9,1
1610.8,2083.2,5.94,352.79,1427.42,-0.05,85.78,1
1614.0,2071.8,5.94,352.4,1425.11,-0.03,83.65,1
1615.1,2075.8,5.89,351.88,1422.67,-0.09,84.03,1
1615.3,2063.0,5.87,351.37,1420.38,-0.18,83.21,1
1615.1,2059.2,5.8,350.9,1419.33,0.09,82.08,1
1614.8,2059.1,5.8,350.41,1419.38,-0.02,83.51,1
1615.0,2061.9,5.87,349.91,1418.12,-0.07,83.77,1
1613.0,2065.3,5.79,349.03,1416.54,0.02,83.04,1
1612.1,2049.8,5.81,348.59,1416.85,0.0,83.1,1
1612.0,2050.4,5.77,348.19,1416.72,-0.03,81.89,1
1612.7,2040.9,5.73,347.76,1416.98,-0.02,81.84,1
1612.3,2043.3,5.68,347.34,1417.17,-0.03,80.55,1
1611.5,2031.2,5.7,346.91,1417.35,-0.06,80.07,1
1608.9,2032.8,5.74,346.51,1418.09,0.08,80.78,1
1608.5,2073.4,6.59,346.1,1418.63,-0.01,80.77,1
1609.1,2109.3,6.7,345.69,1416.89,-0.07,80.79,1
1610.0,2122.5,6.72,345.3,1413.6,0.12,82.92,1
1614.7,2118.0,6.73,344.9,1409.84,-0.03,79.22,1
1618.9,2100.4,6.53,344.56,1407.55,-0.06,79.52,1
1621.8,2101.5,6.52,344.27,1406.0,-0.08,78.66,1
1621.4,2100.2,6.57,343.81,1404.77,0.02,77.24,1
