AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
2953.1,2521.9,14.11,391.45,1298.33,0.04,75.18,1
2965.0,2519.1,14.2,391.39,1298.42,0.05,76.19,1
2977.9,2522.7,14.19,391.4,1298.52,-0.0,75.75,1
2993.2,2524.2,14.12,391.47,1299.25,-0.0,75.37,1
3005.4,2520.5,14.17,391.39,1299.55,0.03,75.46,1
3021.0,2518.3,14.12,391.3,1298.94,0.01,74.76,1
3035.1,2520.1,14.18,391.35,1298.74,-0.01,74.49,1
3050.4,2508.3,14.14,391.33,1297.93,0.02,73.06,1
3066.7,2513.8,14.21,391.35,1296.55,0.09,72.46,1
3085.1,2513.2,14.16,391.4,1295.74,-0.04,74.41,1
3104.5,2513.0,14.22,391.39,1295.14,-0.08,74.74,1
3122.4,2512.6,14.16,391.25,1294.7,-0.07,73.96,1
3138.1,2514.0,14.18,391.22,1294.69,-0.09,73.05,1
3151.9,2499.6,14.19,391.26,1295.01,-0.28,73.02,1
3161.2,2504.5,14.13,391.27,1294.06,-0.01,73.97,1
3167.7,2504.1,14.18,391.17,1292.73,-0.11,72.4,1
3172.0,2503.7,14.21,391.14,1291.27,-0.11,73.45,1
3178.4,2501.1,14.05,391.13,1290.86,0.01,73.37,1
3184.8,2499.2,14.12,391.13,1290.6,-0.01,70.2,1
3191.9,2504.4,14.18,391.03,1289.85,0.03,72.02,1
3202.8,2514.7,14.22,391.0,1290.01,0.17,75.42,1
3217.6,2511.2,14.1,390.96,1290.23,-0.12,74.77,1
3232.0,2519.3,13.97,390.91,1290.29,-0.13,75.42,1
3243.5,2506.3,14.06,390.86,1290.51,-0.04,73.48,1
3258.0,2503.7,14.14,390.85,1290.92,-0.01,72.6,1
3270.6,2505.8,13.93,390.79,1291.15,-0.03,73.96,1
3284.0,2506.7,14.05,390.73,1291.27,0.02,74.75,1
3297.7,2508.3,14.15,390.72,1290.11,0.13,74.72,1
3313.8,2518.8,14.08,390.6,1289.6,0.04,74.31,1
3332.4,2520.7,14.08,390.66,1289.39,-0.02,75.83,1
