AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
933.4,1403.2,2.38,277.48,1284.78,-0.15,59.21,1
928.5,1207.2,1.81,277.19,1277.97,0.1,58.88,1
923.7,1114.0,1.76,276.76,1252.89,0.14,58.03,1
919.0,1102.5,1.81,276.32,1225.69,-0.08,60.56,1
910.2,1115.9,1.76,275.64,1179.58,-0.2,61.22,1
906.1,1007.3,1.51,275.31,1160.13,0.02,57.43,1
902.8,871.2,1.38,274.96,1129.31,-0.08,55.98,1
902.0,802.1,1.38,274.62,1103.54,-0.17,52.74,1
900.3,763.0,1.38,273.97,1068.4,0.09,46.69,1
898.5,742.4,1.36,273.66,1052.14,0.23,43.12,1
898.0,721.7,1.36,273.28,1036.36,-0.05,31.78,1
897.6,723.5,1.4,273.64,1022.05,0.12,37.87,1
898.5,760.5,1.36,272.82,1006.88,0.08,43.99,1
898.4,759.8,1.34,272.98,995.97,0.03,46.32,1
898.5,742.6,1.36,272.79,984.27,-0.05,45.14,1
898.6,718.0,1.36,272.14,965.22,0.04,40.97,1
897.7,712.0,1.35,271.75,956.18,0.0,39.32,1
897.6,702.7,1.35,271.45,947.74,0.02,36.22,1
897.5,688.3,1.39,271.1,939.46,-0.01,33.17,1
897.5,673.8,1.32,270.74,932.14,-0.05,31.78,1
897.5,669.7,1.34,270.39,925.49,0.05,29.79,1
897.3,665.1,1.36,270.04,918.54,0.04,27.47,1
897.6,651.5,1.36,269.7,912.22,0.02,21.85,1
897.7,646.1,1.39,269.36,905.96,-0.03,-0.03,1
897.8,641.9,1.36,268.99,898.74,0.03,0.05,1
897.8,636.3,1.31,268.62,892.92,-0.01,-0.0,1
897.8,993.5,2.45,267.98,887.57,-0.03,0.0,1
897.0,1775.5,8.74,267.62,918.42,-0.03,-0.0,1
896.9,2315.6,14.5,267.28,978.29,-0.01,-0.0,1
896.9,2424.1,15.19,266.97,1031.48,0.04,0.0,1
