AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
1036.1,1630.9,3.31,284.74,1349.65,-0.01,61.91,1
1031.2,1635.3,3.19,284.61,1353.74,0.21,64.59,1
1029.2,1639.1,3.22,284.47,1359.07,0.13,65.31,1
1027.7,1647.5,3.28,284.35,1363.52,-0.11,67.42,1
1021.1,1644.2,2.99,284.23,1368.33,-0.01,70.49,1
1011.5,1563.8,2.69,284.1,1371.7,-0.01,69.53,1
1001.9,1526.3,2.56,284.12,1372.6,0.09,70.03,1
993.6,1508.0,2.53,283.92,1370.67,-0.03,70.79,1
987.0,1447.7,2.19,283.78,1365.8,-0.0,72.01,1
979.8,1376.8,2.12,283.68,1353.5,0.17,72.01,1
975.5,1353.9,2.08,283.59,1338.04,0.21,71.09,1
977.6,1356.1,2.1,283.62,1323.38,0.09,72.09,1
979.2,1320.6,1.97,283.43,1308.75,0.18,68.59,1
980.8,1283.8,1.97,283.4,1292.26,-0.24,67.4,1
978.8,1254.7,1.94,283.22,1275.62,-0.08,64.89,1
974.6,1236.4,1.95,283.1,1260.9,-0.03,61.92,1
970.8,1387.4,2.7,282.99,1251.14,-0.03,60.0,1
964.5,1569.1,3.45,282.88,1255.81,0.05,58.87,1
959.6,1698.5,3.94,282.78,1269.16,-0.09,58.08,1
954.8,1718.8,3.85,282.66,1287.99,0.07,56.73,1
952.0,1678.4,3.53,282.56,1307.65,-0.04,57.78,1
948.7,1674.8,3.63,282.43,1323.2,-0.2,59.4,1
941.7,1679.7,3.47,282.31,1334.88,-0.0,60.22,1
937.2,1663.5,3.46,282.17,1344.25,-0.03,59.1,1
933.3,1656.4,3.45,282.1,1352.58,0.1,57.12,1
930.8,1670.1,3.45,282.01,1359.63,0.03,62.27,1
928.7,1684.5,3.44,281.89,1365.94,-0.25,64.2,1
916.2,1684.7,3.51,281.74,1374.63,0.04,65.2,1
910.2,1688.2,3.57,281.63,1377.54,-0.13,66.56,1
901.8,1670.8,3.36,281.6,1380.5,0.05,64.58,1
