AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
3062.0,2314.0,7.55,338.13,1463.45,0.19,92.05,1
3065.9,2384.6,8.04,338.08,1463.53,0.01,97.33,1
3073.9,2403.3,8.05,338.08,1463.52,0.26,97.91,1
3082.9,2419.8,8.0,338.78,1463.44,0.04,99.8,1
3093.3,2430.2,8.05,338.85,1462.88,-0.01,100.18,1
3100.7,2447.6,8.09,338.13,1461.12,-0.09,105.85,1
3103.7,2456.8,8.05,338.67,1461.18,-0.12,105.76,1
3107.5,2446.5,7.89,338.82,1460.89,-0.27,105.91,1
3103.9,2403.3,7.18,338.73,1460.07,-0.05,104.1,1
3098.5,2300.2,5.94,338.71,1458.86,-0.16,102.01,1
3091.8,2257.8,5.93,337.99,1459.96,-0.04,103.83,1
3083.5,2246.7,5.92,338.53,1463.41,-0.0,102.1,1
3074.5,2249.4,5.93,338.67,1465.63,-0.12,102.61,1
3064.6,2219.5,5.54,338.61,1467.01,0.06,102.39,1
3058.6,2228.8,5.45,338.57,1467.93,0.12,106.43,1
3055.6,2222.7,5.39,338.56,1468.75,0.03,105.42,1
3052.6,2197.9,5.08,337.85,1468.81,0.1,104.19,1
3052.5,2187.8,4.95,338.28,1472.72,0.25,104.52,1
3055.5,2179.9,4.92,338.41,1476.26,0.06,104.24,1
3058.0,2167.1,4.99,338.31,1478.33,-0.03,101.68,1
3056.7,2158.2,4.96,338.27,1479.77,0.03,101.24,1
3053.6,2148.0,4.94,338.16,1480.56,0.09,99.99,1
3050.2,2129.1,4.87,338.04,1481.3,-0.26,98.13,1
3045.2,2125.6,4.89,337.92,1481.69,0.07,98.66,1
3040.4,2128.6,4.88,337.78,1481.08,0.04,99.58,1
3035.0,2129.1,4.94,337.65,1480.2,0.03,98.3,1
3031.2,2118.8,4.94,337.5,1479.54,-0.08,97.84,1
3025.6,2109.3,4.85,337.29,1479.71,-0.01,95.95,1
3010.2,2102.9,4.95,336.95,1478.97,0.05,93.53,1
2994.1,2117.8,5.1,336.51,1478.2,0.04,95.72,1
