AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
841.9,1036.9,1.81,262.16,1108.09,0.0,0.0,1
842.1,1032.3,1.86,262.44,1106.41,0.02,0.0,1
842.2,1033.0,1.86,262.81,1105.77,-0.02,0.0,1
842.2,1032.4,1.89,263.15,1104.92,-0.02,0.0,1
842.3,1031.9,1.84,263.48,1104.03,-0.03,0.0,1
842.4,1037.5,1.88,263.83,1104.14,0.03,0.0,1
842.4,1030.5,1.86,264.17,1103.71,-0.0,0.0,1
842.4,1028.2,1.86,264.51,1103.26,-0.01,0.0,1
842.3,1033.7,1.85,264.85,1103.65,-0.01,0.0,1
842.2,1030.6,1.88,265.17,1104.29,0.0,0.0,1
842.2,1034.8,1.84,265.51,1103.95,-0.0,0.0,1
842.1,1033.0,1.82,265.88,1104.05,0.0,0.0,1
842.1,1034.8,1.84,266.2,1104.05,0.02,0.0,1
841.9,1035.4,1.85,266.48,1104.18,0.0,0.0,1
841.8,1026.7,1.83,266.82,1105.01,-0.01,0.0,1
842.0,1032.3,1.87,267.22,1105.75,0.01,0.0,1
842.0,1023.4,1.85,267.57,1106.18,0.01,0.0,1
842.1,1028.5,1.87,267.8,1106.07,0.01,0.0,1
842.2,1028.1,1.81,268.07,1105.74,-0.02,0.0,1
841.9,1027.4,1.88,268.44,1105.38,0.02,0.0,1
841.8,1023.0,1.84,268.86,1105.28,0.0,0.0,1
841.6,1024.5,1.9,269.17,1104.2,-0.01,0.0,1
841.8,1021.4,1.84,269.4,1103.89,-0.02,0.0,1
841.8,1019.0,1.84,269.72,1104.07,-0.01,0.0,1
841.8,1026.4,1.84,270.02,1103.37,-0.0,0.0,1
842.3,1021.5,1.83,270.36,1102.64,0.0,0.0,1
842.6,1029.0,1.82,270.68,1103.05,-0.0,0.0,1
842.9,1027.5,1.86,270.93,1103.53,-0.0,0.0,1
843.1,1030.3,1.85,271.6,1103.79,-0.03,0.0,1
843.3,1035.3,1.82,271.91,1103.38,-0.01,0.0,1
