AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
1556.8,1630.0,2.63,345.32,1406.76,-0.08,84.06,1
1539.0,1699.5,2.85,345.05,1408.43,-0.02,86.09,1
1517.7,1720.7,2.83,344.79,1413.77,0.31,87.35,1
1501.9,1719.5,2.87,344.48,1418.21,-0.06,84.28,1
1483.2,1728.6,2.89,344.15,1420.87,0.08,86.7,1
1462.2,1743.9,2.85,343.8,1423.39,0.18,87.89,1
1453.1,1760.3,2.88,343.51,1426.67,0.48,90.45,1
1449.8,1773.4,2.87,343.05,1430.73,0.04,89.94,1
1448.0,1768.2,2.84,342.79,1434.81,-0.02,90.03,1
1446.0,1758.0,2.86,342.43,1438.08,-0.08,90.47,1
1443.2,1750.4,2.79,342.03,1440.04,0.11,90.21,1
1441.3,1702.1,2.64,341.58,1442.15,-0.01,88.05,1
1438.5,1670.5,2.56,341.19,1440.7,-0.04,87.46,1
1436.8,1676.6,2.55,340.77,1436.14,0.05,92.15,1
1435.6,1681.1,2.47,340.31,1430.58,-0.14,92.55,1
1433.3,1644.8,2.31,339.87,1422.54,-0.02,91.71,1
1428.9,1610.0,2.36,339.42,1414.21,-0.09,87.97,1
1424.3,1586.2,2.34,338.96,1406.3,0.04,86.64,1
1419.2,1572.7,2.36,338.46,1398.76,-0.02,84.75,1
1415.0,1550.0,2.35,337.98,1391.35,-0.02,82.13,1
1411.5,1542.7,2.35,337.4,1384.21,0.05,82.33,1
1405.7,1547.6,2.39,336.87,1378.16,0.19,82.43,1
1405.0,1531.7,2.36,336.4,1372.21,-0.15,78.41,1
1401.2,1490.0,2.36,335.85,1366.07,0.02,72.84,1
1395.8,1478.7,2.37,335.3,1361.04,0.03,73.08,1
1390.8,1472.7,2.48,334.75,1355.2,0.1,72.36,1
1385.8,1468.4,2.37,334.19,1349.09,0.1,72.7,1
1385.3,1464.2,2.39,333.54,1344.19,0.01,72.12,1
1379.9,1463.6,2.35,333.0,1340.33,-0.05,71.68,1
1372.7,1515.5,2.58,332.41,1338.04,0.04,72.44,1
