AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
5611.0,2459.8,7.16,335.64,1478.11,-0.16,105.07,1
5593.0,2477.0,7.18,335.58,1477.31,0.1,106.05,1
5578.5,2486.1,7.39,335.7,1477.07,-0.01,108.13,1
5564.9,2494.8,7.28,335.82,1478.21,0.25,108.77,1
5556.0,2484.0,7.21,335.94,1479.19,-0.08,106.88,1
5547.9,2480.2,7.19,336.0,1480.26,0.06,106.93,1
5542.1,2480.9,7.32,336.11,1479.95,0.01,106.89,1
5534.9,2486.4,7.25,336.2,1479.77,0.02,107.69,1
5528.9,2490.9,7.23,336.27,1479.69,0.06,107.06,1
5525.4,2482.4,7.26,336.3,1480.01,-0.18,106.84,1
5521.0,2501.1,7.29,336.48,1480.15,-0.06,110.52,1
5514.9,2499.4,7.39,336.44,1480.3,0.0,109.36,1
5508.1,2515.9,7.35,336.42,1480.3,0.01,111.15,1
5503.2,2510.5,7.29,336.42,1480.84,0.07,111.35,1
5499.6,2506.0,7.29,336.42,1482.09,0.1,109.94,1
5496.8,2499.4,7.3,336.42,1483.72,-0.13,109.4,1
5492.7,2494.5,7.19,336.42,1485.33,0.22,108.22,1
5494.1,2488.5,7.28,336.42,1485.74,-0.02,107.23,1
5496.6,2496.8,7.2,336.42,1485.24,-0.08,109.2,1
5496.9,2482.5,7.24,336.35,1484.59,-0.12,106.1,1
5494.8,2476.8,7.28,336.29,1482.91,-0.12,105.82,1
5491.5,2468.4,7.19,336.28,1482.23,-0.01,104.55,1
5488.8,2468.6,7.33,336.18,1482.03,-0.01,105.83,1
5485.9,2475.4,7.3,336.12,1480.7,-0.01,105.85,1
5482.8,2479.1,7.19,336.02,1480.27,-0.01,106.59,1
5479.7,2483.2,7.26,335.98,1480.94,0.13,107.02,1
5478.4,2491.3,7.28,335.88,1480.64,0.02,107.47,1
5476.5,2473.5,7.33,335.78,1479.9,0.03,106.27,1
5475.1,2488.3,7.23,335.66,1479.35,0.11,107.3,1
5475.7,2476.6,7.33,335.6,1479.51,0.06,105.6,1
