AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
964.0,1449.8,2.41,305.87,1318.42,-0.02,68.95,1
956.7,1446.6,2.38,305.46,1317.42,-0.02,68.51,1
949.4,1439.9,2.38,305.01,1315.74,0.03,67.9,1
943.4,1434.3,2.41,304.68,1315.22,-0.06,66.78,1
935.9,1434.9,2.36,304.42,1315.48,-0.08,66.55,1
928.6,1438.6,2.4,303.97,1316.14,0.1,67.84,1
922.7,1443.5,2.43,303.55,1316.02,-0.04,66.59,1
917.3,1520.4,2.83,303.24,1318.89,-0.08,65.02,1
910.6,1600.1,3.07,302.74,1323.34,-0.01,64.52,1
904.8,1655.2,3.43,302.38,1328.18,-0.01,63.2,1
900.7,1693.9,3.58,302.03,1333.68,-0.04,62.91,1
896.9,1702.2,3.55,301.64,1340.87,-0.07,60.95,1
893.8,1702.9,3.57,301.28,1347.95,-0.05,60.69,1
890.3,1711.6,3.59,300.96,1354.12,-0.03,64.01,1
886.8,1719.4,3.64,300.65,1359.87,-0.03,63.77,1
883.2,1711.2,3.58,300.26,1364.79,-0.07,63.47,1
879.1,1702.1,3.58,299.91,1369.37,-0.03,61.64,1
875.5,1700.6,3.61,299.64,1372.61,0.08,60.63,1
872.2,1708.1,3.71,299.39,1375.04,0.0,60.31,1
868.8,1664.9,3.29,299.11,1377.56,0.05,59.04,1
865.4,1591.1,3.06,298.79,1380.21,-0.1,57.42,1
860.4,1448.6,2.32,298.48,1379.53,-0.01,58.7,1
855.3,1308.8,2.15,298.21,1366.85,0.03,57.6,1
851.7,1262.3,2.17,297.99,1347.73,0.04,53.64,1
849.1,1248.0,2.11,297.72,1328.4,0.01,53.69,1
847.8,1231.5,2.08,297.48,1311.08,-0.03,53.07,1
846.6,1195.1,1.97,297.24,1295.87,-0.02,51.44,1
844.3,947.2,1.41,297.01,1272.47,0.03,49.39,1
842.5,801.7,1.34,296.8,1235.58,-0.06,42.44,1
841.8,738.0,1.32,296.61,1203.86,0.04,38.61,1
