AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
1602.0,2514.6,14.45,355.97,1315.46,0.04,75.97,1
1608.7,2522.5,14.39,356.34,1315.49,-0.01,76.22,1
1615.4,2526.5,14.44,356.8,1316.28,-0.12,77.31,1
1618.8,2530.9,14.31,357.26,1318.16,-0.15,78.55,1
1618.0,2537.8,14.45,357.77,1319.12,-0.12,79.2,1
1609.6,2549.3,14.06,358.64,1320.59,0.05,82.4,1
1605.1,2550.3,13.57,359.11,1323.36,0.02,83.4,1
1601.5,2555.5,13.5,359.52,1328.86,0.01,85.33,1
1598.8,2556.2,13.48,359.98,1334.64,0.04,86.79,1
1597.6,2564.5,13.46,360.44,1339.94,0.01,87.61,1
1598.6,2566.3,13.25,360.84,1344.21,0.04,89.46,1
1598.4,2557.7,12.6,361.28,1348.19,0.0,88.76,1
1598.9,2524.3,11.33,362.49,1355.14,-0.08,89.74,1
1598.3,2457.6,9.95,362.2,1361.39,0.07,90.7,1
1599.3,2429.2,9.73,363.33,1369.13,0.03,91.31,1
1601.5,2405.9,8.92,363.84,1377.26,0.05,91.89,1
1606.4,2222.2,6.84,364.56,1385.6,-0.06,90.95,1
1606.8,2163.2,6.64,364.99,1389.23,-0.14,89.08,1
1606.4,2156.2,6.66,365.3,1393.88,-0.04,90.89,1
1605.6,2161.2,6.61,365.65,1399.24,-0.05,91.67,1
1604.3,2165.5,6.49,365.98,1404.1,-0.02,90.58,1
1603.1,2169.7,6.51,366.27,1408.58,0.01,91.3,1
1599.0,2163.2,6.53,366.76,1414.56,-0.01,91.18,1
1596.8,2164.9,6.58,366.96,1416.44,0.01,90.76,1
1594.0,2157.0,6.48,367.05,1417.43,-0.09,90.21,1
1590.2,2150.0,6.54,367.33,1419.07,-0.08,87.75,1
1586.4,2147.0,6.64,367.48,1419.53,0.0,87.59,1
1584.4,2144.6,6.52,367.53,1418.82,-0.01,86.87,1
1582.3,2150.1,6.51,367.53,1417.61,0.14,88.91,1
1581.9,2154.6,6.51,367.54,1416.29,0.06,90.08,1
