AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
5000.9,2538.8,8.4,320.33,1469.09,-0.03,103.06,1
4998.4,2536.3,8.36,320.37,1470.15,0.08,102.26,1
4995.5,2541.2,8.27,320.38,1472.02,-0.07,102.63,1
4991.3,2535.1,8.33,320.38,1472.88,-0.04,102.71,1
4987.3,2533.5,8.25,320.38,1472.87,0.01,102.2,1
4983.8,2521.4,8.29,320.38,1472.09,0.03,101.67,1
4981.5,2529.6,8.32,320.35,1471.16,-0.02,101.51,1
4980.3,2528.7,8.28,320.44,1470.23,-0.07,103.09,1
4979.5,2534.6,8.34,320.41,1470.27,0.05,102.7,1
4980.1,2532.9,8.21,320.4,1470.61,0.04,102.26,1
4981.6,2532.4,8.33,320.45,1470.85,0.05,103.1,1
4984.9,2537.5,8.25,320.51,1471.17,-0.05,102.77,1
4987.6,2528.6,8.24,320.62,1470.57,0.01,101.5,1
4990.1,2519.3,8.31,320.73,1470.51,-0.03,101.19,1
4992.7,2526.8,8.29,320.78,1470.22,-0.02,101.22,1
4995.1,2520.9,8.3,320.73,1470.64,-0.03,101.17,1
4997.4,2517.2,8.24,320.78,1471.86,-0.05,100.56,1
4998.5,2512.2,8.1,320.8,1471.86,0.01,99.71,1
4999.5,2512.1,8.15,320.9,1471.15,-0.01,99.18,1
4999.4,2510.1,8.33,321.04,1470.19,-0.05,99.41,1
4997.9,2506.9,8.22,321.08,1469.97,-0.0,98.7,1
4996.6,2505.9,8.15,321.09,1470.41,0.05,98.38,1
4995.6,2503.1,8.32,321.18,1469.89,-0.06,98.05,1
4994.0,2506.6,8.32,321.22,1469.1,0.06,97.13,1
4992.4,2506.3,8.36,321.3,1469.46,0.09,97.28,1
4991.1,2505.8,8.42,321.41,1469.57,0.0,98.11,1
4990.5,2509.1,8.36,321.47,1469.75,0.02,98.36,1
4989.1,2516.0,8.31,321.56,1470.5,-0.04,99.08,1
4987.4,2519.8,8.32,321.61,1470.53,0.12,99.28,1
4987.3,2522.5,8.42,321.71,1470.26,0.03,99.6,1
