AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
1055.1,1809.1,4.35,271.21,1410.14,-0.06,61.74,1
1050.1,1809.6,4.38,271.14,1411.97,0.01,61.53,1
1044.7,1811.7,4.41,271.17,1413.81,0.0,62.54,1
1041.2,1833.9,4.56,271.15,1416.65,0.01,63.12,1
1038.0,1834.7,4.6,271.21,1419.58,-0.02,63.05,1
1032.2,1837.2,4.63,271.24,1421.74,-0.0,62.86,1
1026.3,1840.8,4.6,271.42,1423.18,-0.03,63.0,1
1020.3,1846.7,4.56,271.46,1423.89,0.03,64.4,1
1015.3,1840.5,4.61,271.49,1424.5,0.02,64.56,1
1010.4,1843.8,4.62,271.61,1425.53,0.04,63.69,1
1005.0,1837.5,4.56,271.74,1427.09,-0.0,64.16,1
1001.0,1843.2,4.65,271.87,1428.79,-0.05,64.45,1
995.8,1841.0,4.6,271.99,1429.24,0.01,63.7,1
991.5,1843.7,4.58,272.17,1430.5,0.02,63.51,1
987.6,1845.2,4.68,272.3,1431.99,0.02,63.33,1
983.9,1848.3,4.6,272.48,1432.0,-0.01,64.45,1
979.8,1838.9,4.6,272.67,1431.28,0.03,64.17,1
973.7,1840.8,4.6,272.84,1430.82,0.04,63.77,1
970.0,1842.8,4.62,273.07,1430.44,-0.02,64.62,1
966.6,1847.6,4.62,273.29,1430.3,-0.2,66.53,1
961.0,1845.6,4.6,273.47,1430.47,-0.01,66.34,1
956.1,1837.0,4.55,273.71,1429.9,-0.03,64.77,1
950.9,1812.8,4.24,273.96,1429.9,0.04,65.02,1
947.4,1753.8,3.61,274.2,1430.12,0.01,65.92,1
941.9,1691.7,3.36,274.48,1430.52,-0.0,66.74,1
936.2,1544.7,2.57,274.69,1428.77,0.14,64.3,1
931.4,1341.2,2.0,275.01,1415.78,-0.06,64.55,1
925.9,1146.4,1.58,275.26,1388.57,-0.06,64.04,1
921.1,979.5,1.4,275.49,1344.65,-0.03,62.82,1
914.7,891.4,1.32,275.75,1304.23,0.04,59.85,1
