AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
1685.0,2180.4,7.17,359.07,1401.76,-0.06,83.83,1
1678.3,2182.4,7.18,358.78,1401.92,0.2,84.87,1
1675.3,2185.2,7.14,358.46,1401.72,-0.01,85.22,1
1671.9,2180.9,7.1,358.13,1401.3,-0.02,84.15,1
1668.3,2181.7,7.07,357.79,1401.31,-0.11,85.32,1
1663.7,2184.1,7.1,357.44,1401.7,-0.03,85.36,1
1658.8,2183.8,7.07,357.11,1401.65,0.03,85.48,1
1655.3,2182.3,7.13,356.84,1401.77,-0.04,85.81,1
1652.4,2185.4,7.08,356.48,1401.89,0.03,85.44,1
1649.7,2176.0,7.1,356.21,1401.81,0.13,84.93,1
1649.6,2180.7,7.08,355.9,1401.39,-0.04,86.37,1
1649.5,2176.5,7.12,355.6,1401.44,-0.01,84.62,1
1647.9,2174.0,6.94,355.24,1401.05,-0.09,82.9,1
1644.4,2168.3,7.07,355.02,1400.55,-0.0,83.42,1
1641.7,2170.6,7.13,354.69,1399.57,-0.03,84.82,1
1638.4,2168.1,6.99,354.43,1399.47,-0.12,81.88,1
1634.1,2161.5,6.98,354.09,1399.07,0.06,82.25,1
1630.4,2163.2,7.06,353.85,1398.22,-0.02,81.81,1
1629.5,2163.1,7.07,353.53,1398.02,0.13,84.63,1
1628.8,2167.6,7.08,353.31,1398.3,-0.02,83.81,1
1627.1,2163.8,7.1,352.99,1398.12,0.09,82.5,1
1624.7,2163.7,7.09,352.71,1399.0,0.16,81.25,1
1622.5,2169.7,7.11,352.45,1400.01,0.04,82.69,1
1623.1,2168.9,7.09,352.31,1400.62,0.06,82.08,1
1623.3,2177.5,7.17,352.0,1400.89,0.07,84.6,1
1622.8,2181.4,7.13,351.67,1401.23,-0.03,86.6,1
1622.2,2174.2,7.1,351.41,1400.89,-0.0,84.35,1
1621.6,2169.5,7.12,351.19,1400.41,-0.02,84.15,1
1621.1,2164.6,7.01,350.94,1400.61,0.01,84.11,1
1620.7,2167.9,7.09,350.69,1399.73,-0.01,84.66,1
