AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
5061.6,2530.4,8.06,334.04,1478.67,-0.09,104.7,1
5057.7,2531.5,8.04,334.09,1478.88,-0.17,104.01,1
5053.9,2573.3,8.24,334.19,1479.23,0.2,110.66,1
5055.9,2602.6,8.33,334.22,1479.84,0.11,112.3,1
5062.0,2571.5,7.23,334.34,1481.59,-0.28,113.75,1
5067.0,2483.2,6.24,334.5,1485.55,0.04,113.55,1
5071.2,2447.8,6.16,334.51,1488.36,-0.08,112.13,1
5069.0,2443.5,6.13,334.5,1487.38,-0.09,114.85,1
5063.3,2440.9,6.15,334.55,1486.52,-0.03,111.96,1
5058.9,2437.2,6.17,334.62,1485.11,0.09,113.24,1
5052.8,2450.2,6.26,334.63,1484.15,-0.1,113.41,1
5044.9,2464.5,6.3,334.63,1483.28,0.1,114.93,1
5032.7,2451.2,6.23,334.64,1481.63,0.13,113.59,1
5021.4,2434.6,6.27,334.64,1479.68,0.39,111.51,1
5015.0,2445.6,6.37,334.63,1477.98,0.84,112.29,1
5016.3,2438.5,6.64,334.61,1477.13,-0.03,108.4,1
5019.8,2464.8,6.84,334.59,1475.88,-0.1,109.75,1
5019.2,2477.6,6.84,334.51,1474.51,-0.39,109.94,1
5011.4,2472.3,6.86,334.4,1474.0,0.12,110.4,1
4998.2,2451.8,6.79,334.27,1472.6,0.26,106.62,1
4987.4,2495.4,6.86,334.1,1469.03,0.09,111.63,1
4983.1,2503.1,6.89,333.97,1469.53,0.01,113.91,1
4983.0,2505.2,6.91,333.63,1471.47,-0.02,114.0,1
4986.7,2492.0,6.85,333.46,1471.57,0.11,111.16,1
4995.5,2494.9,6.84,333.3,1471.08,0.01,113.65,1
5003.5,2491.6,6.91,333.15,1470.41,-0.16,112.19,1
5011.8,2484.5,6.84,332.92,1468.89,0.26,112.0,1
5022.7,2473.0,6.73,332.75,1467.95,0.07,108.9,1
5033.2,2469.3,6.81,332.53,1467.75,-0.04,108.95,1
5041.7,2467.4,6.77,332.33,1466.84,-0.08,109.42,1
