AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
5560.4,2457.1,7.35,332.74,1474.5,0.0,102.36,1
5567.7,2474.5,7.4,332.57,1473.22,0.07,105.04,1
5575.7,2461.4,7.34,332.42,1473.12,0.0,103.58,1
5585.6,2459.8,7.32,332.29,1472.17,-0.07,102.65,1
5595.6,2459.2,7.42,332.11,1471.26,-0.09,103.39,1
5600.7,2453.8,7.27,331.97,1470.24,-0.22,101.45,1
5601.2,2442.4,7.3,331.8,1470.54,-0.13,100.33,1
5602.8,2440.9,7.29,331.66,1469.29,-0.03,101.81,1
5604.1,2440.9,7.26,331.52,1468.14,-0.19,100.0,1
5601.8,2440.8,7.25,331.39,1467.39,-0.07,100.68,1
5597.3,2438.6,7.35,331.23,1466.33,0.01,100.19,1
5593.4,2440.9,7.31,331.09,1465.6,-0.12,100.41,1
5585.6,2432.6,7.31,330.95,1464.85,-0.04,99.79,1
5577.6,2435.1,7.33,330.73,1464.72,0.04,100.8,1
5569.2,2440.8,7.26,330.66,1465.37,-0.01,102.02,1
5561.2,2441.4,7.27,330.45,1465.92,-0.1,100.74,1
5553.1,2445.5,7.34,330.39,1466.55,0.05,101.75,1
5543.6,2449.1,7.34,330.29,1466.35,0.1,103.25,1
5535.5,2453.0,7.28,330.14,1465.94,0.07,102.72,1
5529.5,2459.4,7.32,330.02,1466.17,-0.11,102.69,1
5523.2,2446.3,7.24,329.92,1466.7,-0.03,102.2,1
5516.1,2453.5,7.36,329.79,1467.11,0.0,104.09,1
5507.3,2456.9,7.27,329.7,1468.01,0.01,103.3,1
5500.3,2458.2,7.32,329.57,1467.85,-0.02,103.22,1
5492.1,2466.5,7.32,329.44,1468.07,-0.05,104.9,1
5483.0,2468.0,7.36,329.21,1468.69,-0.02,104.55,1
5475.0,2464.4,7.36,329.04,1469.41,0.05,104.88,1
5469.3,2469.7,7.33,328.98,1469.92,-0.06,105.15,1
5464.1,2463.6,7.33,328.98,1470.45,0.02,103.38,1
5457.6,2456.5,7.31,328.79,1470.25,-0.05,103.75,1
