AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
1255.7,1518.6,2.6,272.03,1370.77,0.08,69.74,1
1247.6,1513.5,2.56,272.03,1369.3,0.07,69.34,1
1241.0,1519.0,2.59,271.92,1367.01,-0.01,69.36,1
1230.0,1513.8,2.59,271.9,1364.78,0.08,68.88,1
1220.1,1508.8,2.65,271.89,1363.44,0.11,67.87,1
1210.5,1504.1,2.59,271.82,1362.65,0.07,66.79,1
1200.9,1505.2,2.62,271.77,1362.59,0.15,66.78,1
1192.6,1528.6,2.7,271.76,1364.48,0.11,66.07,1
1183.4,1565.5,2.79,271.69,1368.04,0.07,65.99,1
1175.6,1572.0,2.82,271.63,1370.63,0.08,65.44,1
1167.1,1570.8,2.82,271.62,1371.69,0.04,65.39,1
1157.4,1570.4,2.82,271.56,1373.17,0.03,65.8,1
1147.6,1569.4,2.77,271.5,1373.61,0.04,66.1,1
1138.7,1569.2,2.82,271.49,1373.75,0.06,65.9,1
1132.3,1567.6,2.77,271.47,1374.57,-0.01,66.23,1
1124.1,1566.7,2.78,271.4,1375.41,-0.05,66.45,1
1115.4,1568.4,2.78,271.36,1376.09,0.02,66.05,1
1107.4,1571.2,2.77,271.35,1376.41,0.07,64.69,1
1101.0,1669.2,3.69,271.35,1375.66,-0.01,64.62,1
1095.1,1733.0,3.89,271.24,1376.73,0.01,64.41,1
1083.9,1757.6,3.95,271.13,1385.05,-0.02,63.58,1
1073.7,1766.9,3.94,271.21,1393.17,-0.01,63.21,1
1068.0,1779.6,4.18,271.18,1397.44,0.04,62.75,1
1064.1,1796.8,4.27,271.18,1401.38,-0.07,62.45,1
1060.4,1802.2,4.35,271.2,1406.17,0.04,62.26,1
1055.1,1809.1,4.35,271.21,1410.14,-0.06,61.74,1
1050.1,1809.6,4.38,271.14,1411.97,0.01,61.53,1
1044.7,1811.7,4.41,271.17,1413.81,0.0,62.54,1
1041.2,1833.9,4.56,271.15,1416.65,0.01,63.12,1
1038.0,1834.7,4.6,271.21,1419.58,-0.02,63.05,1
