AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
3569.2,2031.3,5.51,313.54,1452.01,-0.02,62.45,1
3573.8,2029.9,5.51,313.65,1452.53,0.02,62.09,1
3580.1,2024.7,5.46,313.85,1452.96,0.01,61.31,1
3587.0,2023.3,5.41,314.11,1453.23,-0.04,62.88,1
3594.4,2021.7,5.32,314.29,1453.37,-0.07,66.22,1
3598.5,1998.0,5.11,314.39,1453.7,-0.04,65.15,1
3604.5,1980.9,4.98,314.61,1454.4,-0.06,63.76,1
3607.8,1956.6,4.86,314.85,1454.79,-0.01,63.03,1
3611.1,1944.9,4.76,315.0,1453.54,-0.0,63.22,1
3614.0,1935.6,4.69,315.14,1452.59,-0.02,64.46,1
3618.2,1919.0,4.63,315.4,1451.03,0.08,63.93,1
3625.1,1906.2,4.55,315.57,1450.36,-0.01,64.28,1
3630.2,1873.5,4.15,315.7,1449.52,-0.04,63.4,1
3633.8,1807.6,3.71,315.99,1449.26,-0.02,62.03,1
3637.6,1763.3,3.66,316.15,1447.33,-0.01,61.79,1
3641.8,1764.1,3.66,316.33,1443.86,0.03,62.33,1
3646.5,1758.9,3.65,316.48,1440.98,-0.05,61.21,1
3648.1,1752.8,3.62,316.74,1438.26,-0.05,60.6,1
3651.0,1748.4,3.67,316.95,1436.03,0.08,61.61,1
3652.8,1753.2,3.6,317.17,1433.19,-0.06,60.81,1
3652.8,1742.4,3.59,317.33,1431.19,0.04,60.72,1
3652.8,1732.0,3.62,317.47,1428.42,-0.0,58.72,1
3654.0,1737.2,3.59,317.51,1425.37,0.03,58.82,1
3658.5,1740.8,3.58,317.6,1422.71,-0.05,60.67,1
3660.1,1735.8,3.64,317.82,1420.82,-0.02,59.74,1
3663.0,1735.6,3.55,317.9,1418.83,-0.01,59.24,1
3666.1,1726.3,3.59,318.07,1416.73,-0.03,56.7,1
3667.1,1725.9,3.6,318.2,1414.61,-0.06,58.17,1
3665.4,1755.5,3.92,318.22,1413.56,-0.03,55.74,1
3660.7,1792.3,4.06,318.38,1413.11,-0.12,55.57,1
