AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
840.2,781.3,1.53,311.6,900.02,0.03,0.0,1
840.3,782.2,1.55,311.72,900.18,0.03,0.0,1
840.8,781.6,1.59,311.68,900.37,0.0,0.0,1
840.9,781.9,1.59,311.87,901.11,0.02,0.0,1
839.1,779.2,1.52,311.97,901.78,-0.01,0.0,1
839.1,782.7,1.53,311.92,901.35,0.04,-0.0,1
839.1,780.1,1.57,312.03,900.8,0.07,-0.0,1
839.2,780.7,1.56,312.09,900.97,0.0,0.0,1
838.8,778.9,1.57,312.17,900.93,-0.03,0.0,1
838.6,780.4,1.57,312.25,900.3,0.0,0.0,1
840.3,779.5,1.57,312.31,900.04,0.01,0.0,1
840.4,779.5,1.54,312.42,899.99,-0.01,-0.0,1
840.5,781.0,1.53,312.56,899.73,-0.02,-0.0,1
840.6,781.2,1.55,312.69,898.69,0.0,0.0,1
840.9,781.8,1.55,312.64,897.44,-0.0,0.0,1
839.3,779.2,1.54,312.88,896.67,0.0,0.0,1
839.2,785.7,1.58,312.87,896.41,-0.01,0.0,1
839.1,776.5,1.6,313.04,896.01,0.0,-0.0,1
839.0,777.7,1.57,313.01,895.63,0.0,-0.0,1
838.1,776.5,1.54,313.12,895.74,0.02,0.0,1
838.1,783.9,1.58,313.14,896.02,-0.02,0.0,1
840.5,775.7,1.55,313.29,896.31,-0.01,0.0,1
840.4,779.9,1.56,313.39,896.65,-0.01,0.0,1
840.6,776.8,1.57,313.3,896.67,-0.0,0.0,1
840.8,782.3,1.58,313.39,896.8,0.0,-0.0,1
841.4,778.9,1.56,313.46,897.22,0.01,0.0,1
841.1,780.9,1.58,313.64,897.46,0.03,0.0,1
839.0,775.5,1.53,313.68,896.78,0.0,0.0,1
838.9,779.0,1.56,313.68,896.45,0.01,0.0,1
838.6,782.9,1.55,313.8,896.11,0.01,0.0,1
