AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
1592.1,2163.7,6.92,343.71,1396.51,0.01,86.28,1
1593.1,2175.3,6.97,343.48,1396.96,0.02,87.62,1
1595.4,2164.1,6.87,343.4,1397.76,-0.08,86.69,1
1596.5,2162.9,6.87,343.26,1398.38,0.09,86.42,1
1598.3,2164.4,6.97,343.01,1399.08,-0.03,86.34,1
1599.5,2160.6,6.85,342.85,1398.61,0.08,85.83,1
1601.1,2155.7,6.97,342.7,1398.17,-0.07,85.02,1
1600.9,2152.4,6.88,342.5,1398.08,-0.14,84.26,1
1599.1,2156.5,6.87,342.44,1398.04,0.04,84.03,1
1598.7,2153.2,6.93,341.96,1397.5,0.01,84.74,1
1598.6,2151.3,6.88,341.18,1396.34,0.05,83.66,1
1597.7,2149.4,6.86,341.21,1396.02,-0.05,84.68,1
1596.1,2145.2,6.86,341.24,1395.46,-0.05,83.11,1
1594.1,2145.5,6.87,340.87,1395.44,-0.15,82.92,1
1588.9,2141.1,6.88,341.37,1395.94,0.04,82.17,1
1583.4,2141.8,6.84,341.22,1396.23,0.07,83.35,1
1579.2,2144.9,6.94,341.17,1396.48,0.11,82.79,1
1576.9,2140.3,6.91,341.0,1396.6,0.04,81.82,1
1575.5,2146.9,6.89,340.81,1396.27,-0.0,82.78,1
1575.2,2135.3,6.87,340.54,1396.24,-0.03,82.45,1
1575.0,2137.7,6.89,340.44,1395.94,0.01,82.3,1
1575.7,2143.7,6.89,340.32,1396.2,-0.1,82.3,1
1575.6,2141.7,6.92,340.1,1396.69,-0.12,82.56,1
1573.1,2140.5,6.93,339.99,1396.81,0.08,82.75,1
1570.4,2136.1,6.81,339.92,1396.62,0.03,80.88,1
1567.7,2139.7,6.89,339.73,1396.63,0.06,78.93,1
1564.9,2136.4,6.9,339.63,1396.85,-0.01,80.13,1
1561.8,2134.2,6.87,339.13,1396.61,0.1,80.57,1
1561.1,2131.5,6.84,338.75,1395.98,-0.01,82.37,1
1561.9,2143.1,6.95,338.89,1396.19,0.06,83.78,1
