AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
969.5,1562.2,2.82,307.84,1400.68,0.13,69.26,1
960.4,1570.9,2.81,307.51,1399.64,0.12,70.48,1
952.7,1565.6,2.82,307.18,1399.38,-0.02,69.83,1
945.5,1555.6,2.77,306.88,1398.77,-0.07,66.91,1
934.9,1543.1,2.81,306.54,1397.92,0.07,66.61,1
927.4,1546.4,2.79,306.21,1397.45,0.13,66.77,1
922.1,1551.4,2.84,305.91,1397.35,-0.1,67.87,1
916.5,1556.5,2.81,305.66,1397.26,0.09,70.05,1
911.2,1554.1,2.81,305.36,1397.54,0.0,68.17,1
905.7,1725.3,5.2,305.07,1397.6,-0.01,67.05,1
903.6,2121.8,8.42,304.8,1392.52,0.23,65.87,1
909.4,2362.4,12.96,304.53,1386.4,0.17,66.17,1
921.3,2476.9,14.82,304.21,1375.03,0.06,65.48,1
937.1,2497.6,14.85,303.88,1354.3,-0.12,64.64,1
949.8,2484.5,14.88,303.7,1335.95,-0.02,63.35,1
961.9,2489.6,14.73,303.45,1322.81,0.0,63.09,1
981.0,2484.6,14.64,303.13,1306.55,0.01,62.03,1
989.8,2481.2,14.86,302.97,1302.11,0.03,61.65,1
999.4,2479.6,14.8,302.84,1297.91,-0.02,60.62,1
1012.9,2478.5,14.82,303.34,1293.48,-0.05,62.63,1
1023.0,2497.3,14.89,302.77,1291.06,-0.04,65.68,1
1025.0,2502.2,14.76,303.6,1292.46,0.0,68.24,1
1027.5,2509.4,14.98,302.99,1292.78,0.01,69.56,1
1029.3,2509.1,14.81,303.04,1294.08,-0.0,72.72,1
1033.2,2516.8,14.88,304.03,1296.11,0.04,72.76,1
1036.8,2514.3,14.92,304.24,1298.32,-0.03,73.03,1
1041.7,2526.0,14.88,304.44,1299.51,0.09,75.32,1
1048.9,2528.9,14.91,304.68,1301.65,-0.03,75.84,1
1057.1,2535.5,14.82,304.95,1304.09,-0.04,75.85,1
1070.5,2532.3,14.81,305.2,1306.23,0.02,76.0,1
