AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
2725.4,2445.0,8.19,299.89,1464.73,-0.02,96.66,1
2723.2,2447.4,8.19,300.36,1464.13,-0.03,95.6,1
2720.7,2447.7,8.39,300.68,1464.28,-0.11,96.35,1
2716.4,2457.7,8.46,301.03,1463.25,-0.07,96.0,1
2711.4,2466.3,8.38,301.4,1461.92,-0.0,95.64,1
2706.9,2460.2,8.43,301.86,1461.46,0.05,95.4,1
2705.5,2472.2,8.55,302.15,1461.34,0.3,96.08,1
2711.8,2491.6,8.78,302.62,1462.22,0.01,97.92,1
2721.3,2516.6,8.78,302.91,1463.05,0.12,100.35,1
2732.2,2508.9,8.87,303.26,1464.29,-0.08,98.08,1
2741.2,2488.2,8.74,303.63,1465.74,-0.06,96.72,1
2746.8,2475.5,8.69,303.99,1466.02,0.0,95.38,1
2751.9,2483.1,8.76,304.33,1466.33,-0.05,96.24,1
2756.6,2483.1,8.73,305.39,1468.11,-0.06,95.97,1
2760.4,2506.6,9.17,305.31,1467.67,-0.04,96.48,1
2761.8,2524.3,9.29,305.53,1468.07,-0.05,97.87,1
2758.7,2525.7,9.35,306.85,1471.68,0.01,97.4,1
2756.9,2533.5,9.38,307.39,1472.78,-0.19,97.61,1
2752.2,2544.8,9.43,307.12,1473.95,0.11,97.95,1
2750.5,2548.7,9.53,307.94,1476.59,-0.03,97.77,1
2750.8,2534.9,9.5,308.5,1478.93,-0.12,93.97,1
2752.8,2531.1,9.47,308.89,1480.91,0.41,95.54,1
2758.7,2559.4,9.5,309.23,1481.89,0.21,99.77,1
2770.1,2561.1,9.54,309.59,1483.11,0.02,99.96,1
2783.1,2563.4,9.6,309.97,1484.24,0.08,99.99,1
2798.0,2560.7,9.54,310.36,1485.19,-0.31,99.36,1
2808.4,2545.2,9.05,310.7,1485.22,-0.21,100.62,1
2813.0,2504.3,8.44,311.07,1484.72,0.13,100.59,1
2820.8,2479.1,8.31,311.48,1484.35,-0.08,100.52,1
2825.3,2479.2,8.25,311.79,1483.3,-0.06,99.15,1
