AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
5026.0,2585.4,8.51,359.37,1491.19,0.04,112.01,1
5022.5,2595.7,8.53,359.14,1491.63,0.11,111.35,1
5021.9,2591.8,8.54,358.96,1491.95,-0.01,109.45,1
5021.1,2600.8,8.48,358.73,1492.0,0.15,112.94,1
5023.2,2606.8,8.45,358.52,1492.72,0.13,112.52,1
5024.5,2598.5,8.53,358.31,1493.48,-0.17,111.34,1
5027.5,2624.6,8.61,357.91,1494.71,0.01,115.26,1
5031.5,2621.2,8.58,357.71,1495.58,0.02,113.76,1
5036.3,2605.1,8.49,357.51,1496.19,0.02,112.28,1
5039.4,2607.7,8.3,357.3,1496.05,0.1,113.65,1
5040.9,2585.4,8.32,357.07,1496.46,-0.01,110.81,1
5042.0,2585.2,8.25,356.85,1495.42,-0.03,111.71,1
5042.0,2600.7,8.32,356.63,1493.44,-0.06,112.97,1
5040.3,2589.1,8.19,356.56,1492.11,-0.06,112.1,1
5036.4,2589.2,8.32,356.35,1491.03,-0.04,111.04,1
5033.1,2572.4,8.16,356.15,1489.23,-0.01,110.69,1
5028.6,2588.5,8.26,354.92,1486.06,-0.09,111.47,1
5025.9,2577.2,8.21,355.25,1484.52,-0.11,110.35,1
5020.0,2570.2,8.16,355.11,1484.19,-0.09,110.03,1
5012.9,2540.0,7.65,354.2,1482.87,0.08,109.72,1
5006.1,2516.7,7.45,353.87,1482.38,-0.1,108.9,1
4998.3,2512.2,7.38,353.54,1481.33,0.05,110.39,1
4990.4,2512.1,7.43,353.36,1481.0,-0.09,109.61,1
4981.4,2498.5,7.34,353.03,1480.74,0.03,108.72,1
4973.4,2507.8,7.38,352.83,1479.63,0.26,110.35,1
4969.3,2515.0,7.35,352.64,1478.5,-0.0,110.14,1
4968.7,2515.0,7.42,352.33,1477.08,0.07,109.91,1
4971.2,2512.3,7.4,352.08,1475.88,0.03,109.44,1
4975.0,2507.1,7.3,351.81,1474.73,-0.11,109.05,1
4977.9,2498.7,7.37,351.55,1473.86,-0.01,107.4,1
