AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
3465.7,2384.0,6.79,319.73,1483.2,0.08,104.3,1
3456.7,2381.8,6.82,320.01,1483.62,-0.03,103.61,1
3450.8,2391.3,6.86,320.04,1484.78,-0.08,104.66,1
3443.9,2401.4,6.83,319.44,1484.72,-0.05,105.99,1
3437.9,2403.3,6.91,319.78,1485.83,0.05,105.91,1
3434.7,2392.8,6.86,319.99,1487.92,0.08,104.12,1
3433.1,2389.8,6.88,319.25,1488.66,-0.08,103.42,1
3430.8,2384.7,6.82,319.52,1489.68,0.0,102.3,1
3428.0,2384.7,6.77,319.74,1490.27,0.0,103.56,1
3424.6,2379.8,6.83,319.16,1488.85,-0.08,102.19,1
3419.3,2370.7,6.81,319.0,1488.03,0.02,102.25,1
3413.3,2365.1,6.69,318.86,1487.97,0.01,101.39,1
3407.3,2361.5,6.8,318.75,1488.22,0.07,99.85,1
3401.8,2354.8,6.73,318.74,1488.06,-0.01,99.78,1
3395.9,2356.1,6.73,318.83,1487.13,0.0,100.11,1
3389.1,2362.4,6.73,318.73,1485.99,-0.02,101.08,1
3382.2,2365.7,6.75,318.63,1484.47,-0.03,100.91,1
3375.6,2365.4,6.69,318.61,1484.55,-0.04,100.34,1
3367.8,2359.0,6.7,318.68,1484.04,0.07,100.26,1
3362.6,2366.0,6.73,318.56,1483.89,0.02,101.03,1
3358.5,2365.0,6.81,318.48,1483.98,0.04,102.39,1
3354.0,2380.4,6.74,318.55,1483.76,0.03,101.58,1
3352.3,2370.2,6.78,318.5,1484.02,0.06,102.39,1
3353.6,2374.9,6.8,318.48,1485.34,-0.04,102.76,1
3355.0,2379.2,6.94,318.37,1485.55,0.04,102.78,1
3357.7,2368.4,6.76,318.33,1485.94,0.26,101.25,1
3363.7,2363.8,6.8,318.3,1485.73,-0.05,99.52,1
3369.6,2351.1,6.76,318.21,1484.84,0.11,98.89,1
3377.4,2343.1,6.75,318.19,1483.59,-0.25,97.38,1
3383.1,2345.5,6.8,318.17,1482.66,-0.06,96.98,1
