AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
5642.9,2431.7,7.51,325.6,1462.89,0.09,98.47,1
5646.1,2426.7,7.44,325.64,1461.83,0.09,95.7,1
5649.6,2423.4,7.56,325.65,1460.12,0.02,95.21,1
5650.9,2408.0,7.48,325.65,1458.95,0.02,94.4,1
5650.8,2413.2,7.44,325.65,1458.62,0.01,95.15,1
5650.3,2427.2,7.46,325.66,1458.5,0.28,95.95,1
5654.7,2425.1,7.59,325.65,1458.51,0.09,95.39,1
5660.6,2421.0,7.5,325.77,1458.11,-0.08,94.25,1
5666.0,2405.9,7.38,325.78,1458.04,-0.08,92.23,1
5668.8,2397.2,7.41,325.79,1458.51,0.04,92.04,1
5668.5,2390.8,7.42,325.79,1458.63,-0.03,92.18,1
5663.1,2379.3,7.34,325.79,1459.62,-0.01,88.7,1
5657.6,2385.1,7.37,325.81,1460.0,0.06,90.08,1
5653.6,2391.4,7.47,325.86,1459.22,0.23,92.9,1
5649.2,2398.8,7.45,325.9,1458.73,0.13,91.17,1
5645.5,2401.0,7.48,325.92,1458.76,-0.14,92.82,1
5640.7,2398.9,7.35,325.84,1459.48,-0.05,92.25,1
5634.4,2394.7,7.37,325.91,1460.18,0.0,91.61,1
5626.7,2394.4,7.29,325.98,1460.35,0.11,92.61,1
5617.9,2395.6,7.36,326.04,1461.18,0.08,92.14,1
5610.6,2394.8,7.42,326.06,1462.52,0.11,91.35,1
5603.9,2390.8,7.43,326.06,1463.33,0.06,92.44,1
5596.9,2396.5,7.26,326.06,1463.64,0.09,92.24,1
5587.9,2397.5,7.44,326.07,1464.75,0.07,92.2,1
5578.5,2397.5,7.38,326.16,1466.22,0.05,92.77,1
5569.4,2404.3,7.45,326.19,1466.27,-0.0,93.12,1
5562.1,2418.7,7.5,326.12,1465.91,0.24,94.68,1
5559.4,2420.6,7.53,326.2,1465.59,0.01,95.16,1
5555.2,2419.6,7.45,326.32,1465.16,0.14,95.34,1
5550.2,2419.4,7.5,326.33,1464.23,-0.02,96.73,1
