AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
846.7,937.0,1.8,323.36,1030.83,0.0,0.0,1
846.7,934.6,1.82,323.36,1031.23,-0.0,0.0,1
847.1,941.7,1.79,323.39,1031.53,-0.01,0.0,1
844.4,938.5,1.79,323.47,1031.59,0.03,0.0,1
843.7,938.4,1.8,323.65,1031.35,0.01,0.0,1
843.4,934.3,1.79,323.73,1031.02,0.02,0.0,1
844.0,933.4,1.81,323.81,1031.21,0.0,0.0,1
850.7,926.2,1.79,323.88,1030.92,-0.01,0.0,1
855.2,922.6,1.77,323.97,1029.86,-0.0,0.0,1
846.2,923.1,1.79,323.98,1028.67,-0.01,0.0,1
846.6,933.1,1.79,324.14,1028.43,0.0,0.0,1
846.5,923.6,1.75,324.14,1029.12,0.01,0.0,1
846.6,929.4,1.82,324.33,1029.38,-0.02,0.0,1
847.0,933.4,1.8,324.34,1029.87,-0.0,0.0,1
847.2,930.3,1.8,324.34,1029.85,-0.02,0.0,1
846.9,926.5,1.76,324.36,1029.46,0.01,0.0,1
846.9,924.6,1.77,324.52,1029.11,-0.02,0.0,1
846.9,933.7,1.77,324.62,1029.09,-0.0,0.0,1
846.9,932.0,1.8,324.75,1029.31,0.02,0.0,1
846.6,916.4,1.78,324.8,1029.75,0.01,0.0,1
846.3,921.5,1.8,324.85,1029.57,0.02,0.0,1
846.7,930.0,1.82,324.86,1029.3,-0.05,0.0,1
841.9,938.1,1.78,325.02,1029.41,0.0,0.0,1
840.1,940.4,1.79,325.08,1029.75,-0.02,0.0,1
840.7,931.7,1.77,325.17,1030.21,-0.01,0.0,1
841.7,930.4,1.81,325.25,1030.96,0.02,0.0,1
843.1,934.5,1.8,325.31,1030.95,0.03,0.0,1
843.3,929.3,1.79,325.42,1030.33,-0.0,0.0,1
843.6,923.2,1.79,325.45,1030.07,0.01,0.0,1
843.7,932.7,1.79,325.55,1029.43,-0.0,0.0,1
