AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
2593.9,2325.5,7.69,324.37,1461.3,0.05,92.24,1
2587.5,2350.2,7.81,323.93,1460.19,0.18,91.16,1
2583.5,2369.4,7.8,323.39,1460.04,-0.09,92.96,1
2577.6,2371.1,7.9,322.73,1461.15,0.07,93.67,1
2569.5,2372.3,8.0,322.19,1463.19,0.11,92.79,1
2563.5,2377.9,7.92,321.79,1464.18,0.09,92.96,1
2561.3,2382.0,7.9,321.22,1464.33,0.07,93.22,1
2558.9,2379.4,7.89,320.74,1464.89,0.12,92.97,1
2557.4,2377.4,7.84,320.32,1465.72,0.11,93.76,1
2556.3,2365.7,7.81,319.98,1467.04,0.0,91.1,1
2556.0,2365.4,7.8,319.5,1468.35,-0.02,91.13,1
2555.3,2365.7,7.75,319.2,1469.64,0.1,92.5,1
2554.7,2359.2,7.72,318.75,1470.23,0.05,90.28,1
2554.7,2362.8,7.83,318.4,1470.75,0.08,92.59,1
2559.1,2364.5,7.88,318.1,1471.35,0.05,94.14,1
2559.9,2376.9,7.99,317.79,1472.07,0.22,93.05,1
2561.9,2378.0,7.98,317.64,1473.02,-0.06,94.81,1
2558.8,2369.6,7.96,317.29,1474.0,0.03,90.75,1
2555.3,2400.2,8.6,317.13,1474.51,0.1,93.14,1
2555.4,2455.0,9.04,316.95,1474.22,0.19,95.56,1
2560.1,2466.9,9.12,316.74,1472.57,0.07,95.08,1
2566.8,2476.7,9.24,316.55,1470.52,-0.21,94.59,1
2569.1,2481.7,9.1,316.39,1469.8,0.04,96.6,1
2571.9,2484.3,9.19,316.25,1469.87,0.01,97.63,1
2578.0,2485.8,9.14,315.98,1469.84,0.01,97.68,1
2582.9,2499.7,9.17,315.92,1468.53,0.02,100.66,1
2587.1,2500.4,9.12,315.86,1468.5,-0.0,99.96,1
2592.6,2505.3,9.18,315.8,1469.96,0.22,99.7,1
2600.6,2495.5,9.14,315.8,1471.02,-0.02,96.67,1
2607.4,2478.4,9.06,315.8,1471.36,-0.07,98.03,1
