AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
1599.9,2551.4,14.5,348.15,1319.39,-0.04,82.45,1
1613.2,2551.2,14.53,348.78,1320.28,0.05,82.5,1
1626.2,2546.9,13.59,349.36,1320.92,-0.12,83.42,1
1635.2,2514.7,11.92,349.95,1323.44,-0.09,82.3,1
1642.3,2464.9,10.86,350.53,1330.39,-0.14,81.62,1
1649.1,2445.3,10.78,351.11,1340.49,0.08,80.24,1
1656.6,2406.0,9.9,351.66,1349.93,-0.06,81.93,1
1661.4,2370.3,9.46,352.21,1358.27,0.05,80.04,1
1666.5,2329.3,8.84,352.79,1366.45,0.09,81.17,1
1669.5,2316.6,8.78,353.29,1374.23,0.13,80.12,1
1675.5,2306.7,8.48,353.84,1381.28,0.14,82.09,1
1681.6,2255.8,8.07,354.36,1386.64,-0.06,82.26,1
1686.1,2243.0,7.91,354.87,1390.92,0.06,81.78,1
1687.1,2228.7,7.81,355.34,1395.13,0.2,82.48,1
1690.7,2220.5,7.71,355.8,1397.35,0.18,83.28,1
1692.9,2205.1,7.46,356.34,1399.03,0.16,81.87,1
1695.7,2169.8,7.03,356.79,1400.67,0.01,80.49,1
1697.2,2146.5,6.87,357.11,1402.01,0.08,81.47,1
1699.6,2129.3,6.82,357.52,1402.63,-0.09,82.47,1
1695.2,2130.5,6.89,357.9,1403.38,0.03,82.53,1
1687.4,2138.7,6.83,358.22,1404.36,-0.07,82.57,1
1677.2,2141.4,6.74,358.58,1405.15,0.01,83.89,1
1666.3,2145.7,6.85,358.92,1405.96,0.05,83.98,1
1650.1,2093.5,6.13,359.46,1406.21,-0.11,86.3,1
1640.3,2092.7,6.1,359.71,1407.17,0.02,87.58,1
1630.7,2098.3,6.13,359.88,1410.17,-0.06,87.87,1
1620.0,2106.1,6.03,360.12,1412.03,0.04,88.44,1
1609.1,2101.8,6.09,360.29,1413.18,0.05,86.29,1
1600.8,2105.8,6.07,360.44,1413.28,0.09,88.25,1
1594.3,2109.3,6.18,360.65,1413.85,0.03,88.69,1
